GEOID,State,ssm_hh,total_hh,county_to_urb,urb_ssm_rate,adj_ssm_hh,adj_hh,adj_urb_ssm_rate,per_ssm,msm_index,msm_urb,male_pop,msm_pop
27067,MN,8.29635901778154,43686,4,8.506617793153081e-4,45.45836950895009,43723.16201049117,0.0016998775377797136,0.0010396862307909607,0.6116241950869835,0.02678621884916539,16638,272.58
27069,MN,1.4428450465707028,4191,4,8.506617793153081e-4,5.007968563681159,4194.565123517111,0.0016998775377797136,0.0011939184197197576,0.7023555480821213,0.02678621884916539,1640,30.85
27071,MN,1.082133784928027,12072,4,8.506617793153081e-4,11.351322784822427,12082.269188999895,0.0016998775377797136,9.395025559567117e-4,0.5526883761190458,0.02678621884916539,5024,74.38
27073,MN,1.082133784928027,6736,4,8.506617793153081e-4,6.812191530395943,6741.730057745468,0.0016998775377797136,0.0010104515416735683,0.5944260802418535,0.02678621884916539,2668,42.48
27075,MN,4.689246401354784,10915,4,8.506617793153081e-4,13.97421972258137,10924.284973321226,0.0016998775377797136,0.0012791885012802715,0.7525180331231843,0.02678621884916539,4513,90.97
27077,MN,7.214225232853514,3786,4,8.506617793153081e-4,10.434830729341272,3789.2206054964877,0.0016998775377797136,0.0027538197998303224,1.6200106999632515,0.02678621884916539,1644,71.34
27079,MN,22.717948717948715,28795,2,0.001316614162945478,60.629853539963754,28832.911904822016,0.002629765938810684,0.0021028002215004865,0.7996149735103351,0.03776920561073565,11216,338.73
27081,MN,0,5630,4,8.506617793153081e-4,4.7892258175451845,5634.789225817545,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,2189,29.32
27083,MN,1.8035563082133785,25352,4,8.506617793153081e-4,23.36953373741507,25373.565977429203,0.0016998775377797136,9.2101889652417e-4,0.5418148519846636,0.02678621884916539,9245,134.17
27085,MN,12.264182895850974,36727,4,8.506617793153081e-4,43.506438064764296,36758.242255168916,0.0016998775377797136,0.001183583201904777,0.6962755702100212,0.02678621884916539,14178,264.43
27087,MN,1.4428450465707028,5389,4,8.506617793153081e-4,6.027061375300899,5393.58421632873,0.0016998775377797136,0.0011174501284422996,0.6573709597350474,0.02678621884916539,1857,32.7
27089,MN,2.164267569856054,9017,4,8.506617793153081e-4,9.834684833942188,9024.670417264086,0.0016998775377797136,0.0010897555677078859,0.6410788680290844,0.02678621884916539,3535,60.7
27091,MN,22.00338696020322,19960,4,8.506617793153081e-4,38.98259607533677,19976.979209115132,0.0016998775377797136,0.001951375914610239,1.1479508795433693,0.02678621884916539,7821,240.49
27093,MN,11.182049110922947,23352,4,8.506617793153081e-4,31.046702981494022,23371.864653870573,0.0016998775377797136,0.0013283793758557658,0.7814559262844438,0.02678621884916539,9094,190.36
27095,MN,10.88568376068376,26680,2,0.001316614162945478,46.012949628069116,26715.127265867384,0.002629765938810684,0.001722355621597866,0.6549463570802821,0.03776920561073565,10350,256.03
27097,MN,11.542760372565622,34023,4,8.506617793153081e-4,40.48482609021035,34051.942065717645,0.0016998775377797136,0.0011889138661189346,0.6994114809422263,0.02678621884916539,13260,248.42
27099,MN,37.15325994919559,40082,4,8.506617793153081e-4,71.24948538771177,40116.096225438516,0.0016998775377797136,0.0017760822236369768,1.0448295151642497,0.02678621884916539,15243,426.61
27101,MN,2.52497883149873,8170,4,8.506617793153081e-4,9.474885568504797,8176.949906737006,0.0016998775377797136,0.0011587310276535289,0.6816555910062789,0.02678621884916539,3223,58.85
27103,MN,27.800847457627118,34380,3,0.0012836746938390434,71.93358343181343,34424.132735974184,0.0025640579713467324,0.0020896265995581876,0.8149685470881312,0.03430668308799435,13625,380.94
27105,MN,4.328535139712108,22194,4,8.506617793153081e-4,23.208122669836058,22212.879587530126,0.0016998775377797136,0.0010448047754629995,0.6146353206288413,0.02678621884916539,8407,138.41
27107,MN,0.3607112616426757,6457,4,8.506617793153081e-4,5.8534343706816205,6462.492723109039,0.0016998775377797136,9.057548876999885e-4,0.5328353764136655,0.02678621884916539,2530,36.11
27109,MN,140.03389830508473,162307,3,0.0012836746938390434,348.3832868380183,162515.34938853292,0.0025640579713467324,0.0021436946611431908,0.8360554578324326,0.03430668308799435,59701,1712.36
27111,MN,47.253175275190515,60072,4,8.506617793153081e-4,98.3541296822197,60123.100954407026,0.0016998775377797136,0.0016358791898775198,0.9623512009072225,0.02678621884916539,23672,610.21
27113,MN,9.378492802709568,13995,4,8.506617793153081e-4,21.283504404227305,14006.905011601517,0.0016998775377797136,0.0015195008737903762,0.8938884360899695,0.02678621884916539,5439,130.23
27115,MN,12.264182895850974,29090,4,8.506617793153081e-4,37.00993405613329,29114.74575116028,0.0016998775377797136,0.001271174901283772,0.7478038111757807,0.02678621884916539,12691,254.21
27117,MN,0.3607112616426757,9380,4,8.506617793153081e-4,8.339918751620266,9387.979207489978,0.0016998775377797136,8.883614425739735e-4,0.5226032010131166,0.02678621884916539,3311,46.35
27119,MN,30.20338983050847,31128,3,0.0012836746938390434,70.1616157003302,31167.95822586982,0.0025640579713467324,0.002251081549579822,0.8779370726932026,0.03430668308799435,11871,357.54
27121,MN,10.09991532599492,11312,4,8.506617793153081e-4,19.722601373609685,11321.622686047614,0.0016998775377797136,0.0017420295588825047,1.024797092829315,0.02678621884916539,4507,123.72
27123,MN,1131.1209496310555,547202,1,0.00247692321944086,2486.498289155533,548557.3773395244,0.004941606459101834,0.0045327952769770846,0.9172716027655805,0.065875644401241,204327,12346.63
27125,MN,0.3607112616426757,3912,4,8.506617793153081e-4,3.688500142324161,3915.3277888806815,0.0016998775377797136,9.420667543594437e-4,0.5541968367850306,0.02678621884916539,1522,22.59
27127,MN,2.8856900931414056,15428,4,8.506617793153081e-4,16.009700024417977,15441.124009931276,0.0016998775377797136,0.0010368221908017194,0.6099393443106257,0.02678621884916539,5782,94.47
27129,MN,4.328535139712108,14707,4,8.506617793153081e-4,16.839217928102343,14719.51068278839,0.0016998775377797136,0.0011440066379239454,0.6729935612998239,0.02678621884916539,5784,104.27
27131,MN,63.12447078746825,67152,4,8.506617793153081e-4,120.24811059204981,67209.12363980459,0.0016998775377797136,0.0017891634956661284,1.0525249354156625,0.02678621884916539,27254,768.38
27133,MN,0.6864406779661016,9659,3,0.0012836746938390434,13.085454545757422,9671.399013867791,0.0025640579713467324,0.0013530053435903354,0.527681260997266,0.03430668308799435,3538,64.05
27135,MN,4.328535139712108,15294,4,8.506617793153081e-4,17.33855639256043,15307.010021252849,0.0016998775377797136,0.0011327200000840728,0.6663538842707276,0.02678621884916539,6107,109
27137,MN,194.26271186440675,200122,3,0.0012836746938390434,451.1542589448638,200378.89154708045,0.0025640579713467324,0.002251505911933153,0.8781025768893143,0.03430668308799435,81791,2463.94
27139,MN,148.61324786324786,151347,2,0.001316614162945478,347.8788515825571,151546.2656037193,0.002629765938810684,0.002295529026708127,0.8729024103743179,0.03776920561073565,55705,1836.53
27141,MN,30.29059829059829,97820,2,0.001316614162945478,159.08179570992496,97948.79119741933,0.002629765938810684,0.0016241323018401509,0.6175957631326944,0.03776920561073565,37509,874.94
27143,MN,9.739204064352244,14950,4,8.506617793153081e-4,22.4565976651161,14962.717393600764,0.0016998775377797136,0.0015008368516483716,0.8829088086008137,0.02678621884916539,5950,140.72
27145,MN,127.33474576271186,158622,3,0.0012836746938390434,330.95379304884864,158825.61904728613,0.0025640579713467324,0.0020837557255187896,0.8126788663925288,0.03430668308799435,61802,1723.06
27147,MN,44.36748518204911,37396,4,8.506617793153081e-4,76.17883308132437,37427.811347899275,0.0016998775377797136,0.002035353667176162,1.1973531162925002,0.02678621884916539,14275,457.84
27149,MN,3.2464013547840813,9682,4,8.506617793153081e-4,11.482508702114895,9690.236107347331,0.0016998775377797136,0.0011849565454250003,0.6970834775384616,0.02678621884916539,3851,71.91
27151,MN,10.82133784928027,9806,4,8.506617793153081e-4,19.16292725724618,9814.341589407966,0.0016998775377797136,0.001952543334942365,1.1486376468581787,0.02678621884916539,3811,117.26
27153,MN,10.09991532599492,25277,4,8.506617793153081e-4,31.602093121747963,25298.50217779575,0.0016998775377797136,0.0012491685436414814,0.7348579623406734,0.02678621884916539,9965,196.15
27155,MN,0,3345,4,8.506617793153081e-4,2.8454636518097054,3347.8454636518095,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1319,17.67
27157,MN,6.521186440677965,21460,3,0.0012836746938390434,34.06884537046383,21487.547658929787,0.0025640579713467324,0.001585515755973461,0.6183618988695068,0.03430668308799435,8450,179.26
27159,MN,1.082133784928027,14108,4,8.506617793153081e-4,13.083270167508394,14120.00113638258,0.0016998775377797136,9.265771327593683e-4,0.5450846382555371,0.02678621884916539,5130,74.9
27161,MN,19.839119390347165,18953,4,8.506617793153081e-4,35.9617120937102,18969.122592703363,0.0016998775377797136,0.0018958026085794386,1.1152583444661734,0.02678621884916539,6957,207.83
27163,MN,343.60897435897436,268651,2,0.001316614162945478,697.31868584844,269004.70971148944,0.002629765938810684,0.00259221738755549,0.9857217135939574,0.03776920561073565,100892,3756.2
27165,MN,0.7214225232853514,11205,4,8.506617793153081e-4,10.25308776051338,11214.531665237228,0.0016998775377797136,9.142680288911102e-4,0.5378434672919302,0.02678621884916539,4252,61.26
27167,MN,3.2464013547840813,6454,4,8.506617793153081e-4,8.73657247848508,6459.490171123701,0.0016998775377797136,0.0013525173422417724,0.7956557529481542,0.02678621884916539,2674,56.99
27169,MN,30.29974597798476,49792,4,8.506617793153081e-4,72.65589729365259,49834.35615131567,0.0016998775377797136,0.0014579479480590102,0.857678224258026,0.02678621884916539,20296,466.28
27171,MN,113.58974358974359,142543,2,0.001316614162945478,301.26387621848085,142730.67413262874,0.002629765938810684,0.002110715710195128,0.8026249329055126,0.03776920561073565,52358,1587.21
27173,MN,6.853513971210838,9569,4,8.506617793153081e-4,14.993496537479022,9577.139982566268,0.0016998775377797136,0.0015655505260205457,0.9209784182838144,0.02678621884916539,3767,92.93
28001,MS,1.0591304347826087,29425,4,8.506617793153081e-4,26.08985329113555,29450.030722856354,0.0016998775377797136,8.859024133678425e-4,0.5211566090372366,0.02678621884916539,10934,152.64
28003,MS,20.829565217391306,34717,4,8.506617793153081e-4,50.36199020988086,34746.53242499249,0.0016998775377797136,0.0014494105366801,0.8526558557701988,0.02678621884916539,12963,296.07
28005,MS,0,12683,4,8.506617793153081e-4,10.788943347056053,12693.788943347055,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,4851,64.97
28007,MS,19.417391304347827,17842,4,8.506617793153081e-4,34.594898770891554,17857.177507466542,0.0016998775377797136,0.0019373105719773767,1.139676552528475,0.02678621884916539,6309,192.6
28009,MS,51.50239234449761,7637,2,0.001316614162945478,61.55737470691223,7647.054982362414,0.002629765938810684,0.008049814582070028,3.0610384229520324,0.03776920561073565,2962,342.45
28011,MS,3.8834782608695653,30688,4,8.506617793153081e-4,29.98858694449774,30714.105108683627,0.0016998775377797136,9.763783394756708e-4,0.5743815761875191,0.02678621884916539,10655,163.93
28013,MS,0,13193,4,8.506617793153081e-4,11.22278085450686,13204.222780854507,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,4825,64.62
28015,MS,0.7060869565217391,9930,4,8.506617793153081e-4,9.153158425122749,9938.447071468601,0.0016998775377797136,9.2098477350649e-4,0.5417947781752734,0.02678621884916539,4269,61.95
28017,MS,10.944347826086958,17024,4,8.506617793153081e-4,25.426013957150765,17038.481666131065,0.0016998775377797136,0.0014922699366864572,0.8778690838138716,0.02678621884916539,6217,146.19
28019,MS,12.356521739130436,8208,4,8.506617793153081e-4,19.338753623750485,8214.98223188462,0.0016998775377797136,0.002354083438998983,1.3848547243431177,0.02678621884916539,3104,115.14
28021,MS,0,9044,4,8.506617793153081e-4,7.693385132127647,9051.693385132128,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,3340,44.73
28023,MS,15.88695652173913,15553,4,8.506617793153081e-4,29.117299175430116,15566.230342653691,0.0016998775377797136,0.0018705427412084841,1.1003985285032263,0.02678621884916539,5606,165.24
28025,MS,1.7652173913043478,18598,4,8.506617793153081e-4,17.585825163010448,18613.820607771708,0.0016998775377797136,9.447724641585915e-4,0.5557885454458098,0.02678621884916539,6667,99.25
28027,MS,0,21264,4,8.506617793153081e-4,18.088472075360713,21282.08847207536,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,7207,96.52
28029,MS,25.72409408773045,28210,3,0.0012836746938390434,61.93655720092986,28246.2124631132,0.0025640579713467324,0.0021927384877463824,0.8551828828560689,0.03430668308799435,10355,303.8
28031,MS,8.120000000000001,18323,4,8.506617793153081e-4,23.70667578239439,18338.586675782393,0.0016998775377797136,0.0012927209823481653,0.7604788895773317,0.02678621884916539,6689,136.26
28033,MS,142.622009569378,186214,2,0.001316614162945478,387.79399930810723,186459.17198973874,0.002629765938810684,0.0020797796920896355,0.79086114144067865,0.03776920561073565,66291,1980.13
28035,MS,38.586141131595674,77917,3,0.0012836746938390434,138.6062222514524,78017.02008111986,0.0025640579713467324,0.00177661518098658,0.69289197079013,0.03430668308799435,27684,658.07
28037,MS,10.591304347826087,7690,4,8.506617793153081e-4,17.132893430760806,7696.5415890829345,0.0016998775377797136,0.002226050912927275,1.309536048011329,0.02678621884916539,2883,101.13
28039,MS,27.184347826086956,24547,4,8.506617793153081e-4,48.06554252293982,24567.881194696853,0.0016998775377797136,0.0019564382513098076,1.1509289391900546,0.02678621884916539,9183,283.1
28041,MS,0,13672,4,8.506617793153081e-4,11.630247846798893,13683.630247846799,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,6951,93.1
28043,MS,2.1182608695652174,21474,4,8.506617793153081e-4,20.385371918582145,21492.267111049016,0.0016998775377797136,9.484979789825046e-4,0.5579801826320856,0.02678621884916539,7652,114.37
28045,MS,69.1335028607756,46010,3,0.0012836746938390434,128.19537552430998,46069.06187266354,0.0025640579713467324,0.0027826782294513917,1.0852633834912213,0.03430668308799435,17695,658.82
28047,MS,317.7997457088366,208748,3,0.0012836746938390434,585.7642706983493,209015.9645249895,0.0025640579713467324,0.002802485791119159,1.092988466889926,0.03430668308799435,76952,2885.45
28049,MS,162.38334392879847,226541,3,0.0012836746938390434,453.18829274578917,226831.80494881698,0.0025640579713467324,0.001997904539215953,0.7791963214336313,0.03430668308799435,78751,2105.14
28051,MS,11.254291163382073,16848,3,0.0012836746938390434,32.881642405182276,16869.6273512418,0.0025640579713467324,0.001949162344879053,0.7601865350397227,0.03430668308799435,5900,153.87
28053,MS,0.7060869565217391,7744,4,8.506617793153081e-4,7.293611775539485,7750.587524819018,0.0016998775377797136,9.410398569377871e-4,0.5535927359608043,0.02678621884916539,2638,39.12
28055,MS,0,1206,4,8.506617793153081e-4,1.0258981058542616,1207.0258981058544,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,720,9.64
28057,MS,12.003478260869565,23888,4,8.506617793153081e-4,32.324086845153644,23908.320608584283,0.0016998775377797136,0.0013520015635706208,0.795352331872407,0.02678621884916539,9330,198.77
28059,MS,257.2409408773045,143721,3,0.0012836746938390434,441.73195155054566,143905.49101067323,0.0025640579713467324,0.0030695976119339543,1.1971638887406648,0.03430668308799435,53905,2213.92
28061,MS,9.53217391304348,16320,4,8.506617793153081e-4,23.41497415146931,16333.882800238425,0.0016998775377797136,0.001433521621149842,0.843308761537157,0.02678621884916539,6095,137.68
28063,MS,22.594782608695652,7207,4,8.506617793153081e-4,28.725502052221078,7213.130719443526,0.0016998775377797136,0.003982390333616077,2.342751313025558,0.02678621884916539,2727,171.13
28065,MS,0,11291,4,8.506617793153081e-4,9.604822150249143,11300.60482215025,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,4242,56.81
28067,MS,19.06434782608696,67152,4,8.506617793153081e-4,76.18798763066853,67209.12363980459,0.0016998775377797136,0.0011335959093736229,0.666869162148153,0.02678621884916539,24149,431.37
28069,MS,1.0591304347826087,8980,4,8.506617793153081e-4,8.698073213034075,8987.63894277825,0.0016998775377797136,9.677817798881598e-4,0.5693244121292543,0.02678621884916539,3646,55.6
28071,MS,52.95652173913044,56172,4,8.506617793153081e-4,100.73989520682991,56219.7833734677,0.0016998775377797136,0.0017918940480011346,1.054131258385594,0.02678621884916539,22069,623.14
28073,MS,30.011443102352192,64425,3,0.0012836746938390434,112.71218525293256,64507.70074215058,0.0025640579713467324,0.0017472671317718233,0.6814460325380622,0.03430668308799435,23035,538.52
28075,MS,62.84173913043478,72741,4,8.506617793153081e-4,124.71972761960961,72802.87798848917,0.0016998775377797136,0.001713115347436251,1.0077875078423755,0.02678621884916539,26561,717.01
28077,MS,6.001739130434783,11933,4,8.506617793153081e-4,16.152686143004352,11943.15094701257,0.0016998775377797136,0.0013524643718117577,0.7956245916269192,0.02678621884916539,4258,90.75
28079,MS,25.41913043478261,21335,4,8.506617793153081e-4,43.56799949647471,21353.148869061693,0.0016998775377797136,0.002040354786248872,1.2002951629761935,0.02678621884916539,8013,257.63
28081,MS,33.89217391304348,83343,4,8.506617793153081e-4,104.7888785865192,83413.89670467348,0.0016998775377797136,0.0012562520482351251,0.7390250299300809,0.02678621884916539,29394,581.87
28083,MS,5.2956521739130435,27920,4,8.506617793153081e-4,29.046129052396445,27943.750476878482,0.0016998775377797136,0.0010394499148004526,0.6114851756663159,0.02678621884916539,9066,148.5
28085,MS,3.8834782608695653,34855,4,8.506617793153081e-4,33.53329457890463,34884.64981631804,0.0016998775377797136,9.612621813740759e-4,0.5654890778953545,0.02678621884916539,12570,190.4
28087,MS,24.71304347826087,58547,4,8.506617793153081e-4,74.51673867183422,58596.80369519357,0.0016998775377797136,0.0012716860643022835,0.7481045169661397,0.02678621884916539,20806,416.93
28089,MS,49.30451366815003,109257,3,0.0012836746938390434,189.5549596929224,109397.25044602477,0.0025640579713467324,0.0017327214250823098,0.6757731082703345,0.03430668308799435,39050,905.32
28091,MS,2.1182608695652174,24362,4,8.506617793153081e-4,22.842083137244757,24382.72382226768,0.0016998775377797136,9.368142502760122e-4,0.5511069059125443,0.02678621884916539,8952,132.15
28093,MS,10.564593301435407,33980,2,0.001316614162945478,55.303142558322754,34024.73854925689,0.002629765938810684,0.001625380382519665,0.6180703607617437,0.03776920561073565,13470,314.44
28095,MS,33.89217391304348,34168,4,8.506617793153081e-4,62.95758558868893,34197.06541167565,0.0016998775377797136,0.0018410230477611039,1.0830327519744434,0.02678621884916539,12562,364.43
28097,MS,0,9803,4,8.506617793153081e-4,8.339037422627966,9811.339037422627,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,3608,48.32
28099,MS,5.648695652173913,28970,4,8.506617793153081e-4,30.29236739893839,28994.643671746766,0.0016998775377797136,0.0010447573607692293,0.6146074276231885,0.02678621884916539,9860,162.33
28101,MS,8.120000000000001,21275,4,8.506617793153081e-4,26.21782935493318,21293.097829354934,0.0016998775377797136,0.00123128299907536,0.724336295827283,0.02678621884916539,7796,151.26
28103,MS,6.707826086956522,10261,4,8.506617793153081e-4,15.436466604510898,10269.728640517555,0.0016998775377797136,0.0015031036500427883,0.8842423154823609,0.02678621884916539,3591,85.05
28105,MS,16.59304347826087,51388,4,8.506617793153081e-4,60.306850993715926,51431.71380751546,0.0016998775377797136,0.0011725615681292656,0.6897917891548828,0.02678621884916539,21168,391.12
28107,MS,13.415652173913044,33157,4,8.506617793153081e-4,41.621044790670716,33185.20539261676,0.0016998775377797136,0.0012542048270682336,0.7378206954286877,0.02678621884916539,11852,234.24
28109,MS,28.596521739130434,56351,4,8.506617793153081e-4,76.53216366532736,56398.9356419262,0.0016998775377797136,0.0013569788648357824,0.7982803670717324,0.02678621884916539,21268,454.77
28111,MS,0,11511,3,0.0012836746938390434,14.776379400781227,11525.77637940078,0.0025640579713467324,0.0012820289856733662,0.5,0.03430668308799435,4335,74.36
28113,MS,26.47826086956522,40098,4,8.506617793153081e-4,60.58809689655044,40132.10983602698,0.0016998775377797136,0.001509716213378842,0.88813233884527365,0.02678621884916539,13742,326.92
28115,MS,32.83304347826087,31202,4,8.506617793153081e-4,59.37539231645711,31228.542348838197,0.0016998775377797136,0.0019013180843730948,1.118502975724058,0.02678621884916539,11196,335.44
28117,MS,5.648695652173913,24945,4,8.506617793153081e-4,26.868453737194272,24966.21975808502,0.0016998775377797136,0.0010761923109522111,0.6330999069249861,0.02678621884916539,9391,159.26
28119,MS,2.1182608695652174,6113,4,8.506617793153081e-4,7.318356326519695,6118.200095456955,0.0016998775377797136,0.001196161650867534,0.7036751908786879,0.02678621884916539,2169,40.88
28121,MS,94.85759694850604,157185,3,0.0012836746938390434,296.63200369959605,157386.7744067511,0.0025640579713467324,0.0018847327217786354,0.7350585450252938,0.03430668308799435,58042,1463.67
28123,MS,19.828989192625556,27943,3,0.0012836746938390434,55.69871116256994,27978.869721969946,0.0025640579713467324,0.0019907420033781226,0.7764028838757167,0.03430668308799435,9825,261.7
28125,MS,3.5304347826086957,3910,4,8.506617793153081e-4,6.8565223397315505,3913.3260875571227,0.0016998775377797136,0.001752095835185487,1.0307188584149292,0.02678621884916539,1441,39.78
28127,MS,11.79020979020979,25889,3,0.0012836746938390434,45.023263939008785,25922.233054148797,0.0025640579713467324,0.0017368590061265154,0.6773867929414469,0.03430668308799435,9412,218.72
28129,MS,0.7060869565217391,14310,4,8.506617793153081e-4,12.879057018523797,14322.172970062002,0.0016998775377797136,8.992390362443754e-4,0.5290022464905983,0.02678621884916539,5296,75.04
28131,MS,2.679593134138589,18360,3,0.0012836746938390434,26.247860513023426,18383.568267378883,0.0025640579713467324,0.0014277892154157855,0.5568474782439732,0.03430668308799435,7193,137.41
28133,MS,9.53217391304348,25867,4,8.506617793153081e-4,31.536242158592554,25889.004068245547,0.0016998775377797136,0.0012181326896724346,0.7166002624303704,0.02678621884916539,11045,212.01
28135,MS,4.589565217391304,12621,4,8.506617793153081e-4,15.325767534129806,12631.736202316739,0.0016998775377797136,0.0012132748253022387,0.7137424892895234,0.02678621884916539,5507,105.29
28137,MS,0,28094,2,0.001316614162945478,36.98895829379026,28130.98895829379,0.002629765938810684,0.0013148829694053432,0.5000000000000004,0.03776920561073565,10375,195.93
28139,MS,12.709565217391305,21769,4,8.506617793153081e-4,31.227621491306245,21787.518056273915,0.0016998775377797136,0.0014332803493564503,0.8431668267283079,0.02678621884916539,7949,179.53
28141,MS,4.942608695652174,18837,4,8.506617793153081e-4,20.966524632614636,18853.023915936963,0.0016998775377797136,0.0011121040702065346,0.654225993043654,0.02678621884916539,7032,123.23
28143,MS,0,9787,2,0.001316614162945478,12.885702812747395,9799.885702812748,0.002629765938810684,0.0013148829694053432,0.5000000000000004,0.03776920561073565,3190,60.24
28145,MS,23.30086956521739,27880,4,8.506617793153081e-4,47.017319972528185,27903.71645040731,0.0016998775377797136,0.001684984150985446,0.9912385530938185,0.02678621884916539,10208,271.04
28147,MS,27.184347826086956,13888,4,8.506617793153081e-4,38.998338617217954,13899.813990791132,0.0016998775377797136,0.002805673417144649,1.6505150252230905,0.02678621884916539,5123,226.49
28149,MS,16.240000000000002,44341,4,8.506617793153081e-4,53.959193956620076,44378.71919395662,0.0016998775377797136,0.0012158799293145914,0.7152750138122931,0.02678621884916539,15891,304.46
28151,MS,35.30434782608695,44604,4,8.506617793153081e-4,73.24726583066695,44641.94291800458,0.0016998775377797136,0.001640772355387909,0.9652297409206286,0.02678621884916539,15278,395.01
28153,MS,6.354782608695652,19760,4,8.506617793153081e-4,23.16385936796614,19776.80907675927,0.0016998775377797136,0.0011712637401747061,0.6890283059475839,0.02678621884916539,7124,131.48
28155,MS,5.2956521739130435,9942,4,8.506617793153081e-4,13.752931583865838,9950.457279409953,0.0016998775377797136,0.0013821406592362522,0.813082488895952,0.02678621884916539,3625,78.95
28157,MS,21.888695652173915,8531,4,8.506617793153081e-4,29.145691291512808,8538.256995639338,0.0016998775377797136,0.003413541113414378,2.0081100182504663,0.02678621884916539,3673,197.57
28159,MS,19.770434782608696,17741,4,8.506617793153081e-4,34.86202540944158,17756.091590626835,0.0016998775377797136,0.001963383959330594,1.1550149441324216,0.02678621884916539,6678,206.61
28161,MS,2.1182608695652174,12499,4,8.506617793153081e-4,12.750682449227254,12509.632421579661,0.0016998775377797136,0.00101926915352299,0.599613284410066,0.02678621884916539,4693,75.38
28163,MS,30.54736172917991,27467,3,0.0012836746938390434,65.80605454485692,27502.258692815678,0.0025640579713467324,0.0023927509111114284,0.9331890845879247,0.03430668308799435,13152,421.06
29001,MO,14.221428571428572,25299,4,8.506617793153081e-4,35.742320926326556,25320.520892354896,0.0016998775377797136,0.0014115950093711678,0.8304098254130209,0.02678621884916539,9728,216.39
29003,MO,7.582377791188895,18069,3,0.0012836746938390434,30.777095834166566,18092.194718042978,0.0025640579713467324,0.001701125613216687,0.663450527338583,0.03430668308799435,6958,158.37
29005,MO,6.464285714285714,5270,4,8.506617793153081e-4,10.947273291277387,5274.482987576992,0.0016998775377797136,0.0020755158973991454,1.2209796595759892,0.02678621884916539,2073,67.8
29007,MO,6.895238095238096,24873,4,8.506617793153081e-4,28.053748532147754,24894.15851043691,0.0016998775377797136,0.001126920940926209,0.6629424272516307,0.02678621884916539,8661,153.8
29009,MO,68.52142857142857,34701,4,8.506617793153081e-4,98.04024297544908,34730.51881440402,0.0016998775377797136,0.0028228844924363234,1.6606399165221157,0.02678621884916539,13432,597.49
29011,MO,4.30952380952381,11683,4,8.506617793153081e-4,14.247805377264555,11692.93828156774,0.0016998775377797136,0.0012184965860740238,0.7168143345582159,0.02678621884916539,4339,83.31
29013,MO,17.568254990341273,16101,2,0.001316614162945478,38.767059627926415,16122.198804637585,0.002629765938810684,0.002404576453726336,0.9143690007688705,0.03776920561073565,6132,211.77
29015,MO,8.61904761904762,19616,4,8.506617793153081e-4,25.305629082096704,19632.686581463047,0.0016998775377797136,0.0012889539583436321,0.7582628334669289,0.02678621884916539,8184,166.23
29017,MO,3.7911888955944475,10658,3,0.0012836746938390434,17.47259378253097,10671.681404886936,0.0025640579713467324,0.0016372859270826488,0.6385526167423934,0.03430668308799435,4152,90.96
29019,MO,366.4815932407966,184043,3,0.0012836746938390434,602.7329349190156,184279.25134167823,0.0025640579713467324,0.0032707585391774175,1.2756180147750331,0.03430668308799435,70435,3082.39
29021,MO,75.40253470126734,84544,3,0.0012836746938390434,183.92952801719542,84652.52699331593,0.0025640579713467324,0.0021727588596583574,0.8473906923863929,0.03430668308799435,33056,960.98
29023,MO,46.11190476190477,42280,4,8.506617793153081e-4,82.07788479135598,42315.965980029454,0.0016998775377797136,0.001939643415681252,1.1410489123908933,0.02678621884916539,15428,471.55
29025,MO,0.7475853187379266,8876,2,0.001316614162945478,12.43385262904199,8887.686267310304,0.002629765938810684,0.0013989976980594825,0.5319856331747082,0.03776920561073565,3406,68.44
29027,MO,31.171997585998792,44517,3,0.0012836746938390434,88.31734393163148,44574.145346345635,0.0025640579713467324,0.0019813580999791863,0.7727430979021539,0.03430668308799435,18297,485.06
29029,MO,83.60476190476192,43227,4,8.506617793153081e-4,120.37631863922473,43263.771556734464,0.0016998775377797136,0.002782381524027969,1.6368129245722975,0.02678621884916539,17633,773.1
29031,MO,154.17501508750755,81703,3,0.0012836746938390434,259.0550885982389,81807.88007351074,0.0025640579713467324,0.003166627571396029,1.235006231053663,0.03430668308799435,30962,1311.83
29033,MO,7.757142857142858,8513,4,8.506617793153081e-4,14.998826584454076,8520.24168372731,0.0016998775377797136,0.001760375719517455,1.0355897294911967,0.02678621884916539,3253,90.24
29035,MO,3.0166666666666666,5299,4,8.506617793153081e-4,7.524323435258484,5303.507656768592,0.0016998775377797136,0.001418744710522965,0.8346158349595295,0.02678621884916539,2053,45.9
