GEOID,State,msm_county,value,type,demographic,category
46097,SD,12.25,1.0887,count,less_20k,Income
46097,SD,12.25,4.7107,count,20k_40k,Income
46097,SD,12.25,3.2556,count,"40K, 90K",Income
46097,SD,12.25,3.195,count,"90K, infty",Income
46097,SD,12.25,0.0019,rate,18-24,Age
46097,SD,12.25,0.0036,rate,25-34,Age
46097,SD,12.25,0.0051,rate,35-44,Age
46097,SD,12.25,0,rate,45-54,Age
46097,SD,12.25,0.0029,rate,55+,Age
46097,SD,12.25,0.0029,rate,College,Education
46097,SD,12.25,0.0059,rate,Graduate,Education
46097,SD,12.25,0.002,rate,HS/GED,Education
46097,SD,12.25,0.0026,rate,Less HS,Education
46097,SD,12.25,0.0012,rate,less_20k,Income
46097,SD,12.25,0.0051,rate,20k_40k,Income
46097,SD,12.25,0.0036,rate,"40K, 90K",Income
46097,SD,12.25,0.0035,rate,"90K, infty",Income
46099,SD,2083.34,0.2365,percent,18-24,Age
46099,SD,2083.34,0.2666,percent,25-34,Age
46099,SD,2083.34,0.1679,percent,35-44,Age
46099,SD,2083.34,0.1862,percent,45-54,Age
46099,SD,2083.34,0.1429,percent,55+,Age
46099,SD,2083.34,0.3624,percent,College,Education
46099,SD,2083.34,0.2603,percent,Graduate,Education
46099,SD,2083.34,0.2271,percent,HS/GED,Education
46099,SD,2083.34,0.1503,percent,Less HS,Education
46099,SD,2083.34,0.4942,percent,less_20k,Income
46099,SD,2083.34,0.1708,percent,20k_40k,Income
46099,SD,2083.34,0.1874,percent,"40K, 90K",Income
46099,SD,2083.34,0.1476,percent,"90K, infty",Income
46099,SD,2083.34,492.6085,count,18-24,Age
46099,SD,2083.34,555.4457,count,25-34,Age
46099,SD,2083.34,349.7035,count,35-44,Age
46099,SD,2083.34,387.862,count,45-54,Age
46099,SD,2083.34,297.7203,count,55+,Age
46099,SD,2083.34,754.947,count,College,Education
46099,SD,2083.34,542.1913,count,Graduate,Education
46099,SD,2083.34,473.1176,count,HS/GED,Education
46099,SD,2083.34,313.0841,count,Less HS,Education
46099,SD,2083.34,1029.6472,count,less_20k,Income
46099,SD,2083.34,355.8949,count,20k_40k,Income
46099,SD,2083.34,390.3345,count,"40K, 90K",Income
46099,SD,2083.34,307.4634,count,"90K, infty",Income
46099,SD,2083.34,0.0066,rate,18-24,Age
46099,SD,2083.34,0.0074,rate,25-34,Age
46099,SD,2083.34,0.0047,rate,35-44,Age
46099,SD,2083.34,0.0052,rate,45-54,Age
46099,SD,2083.34,0.004,rate,55+,Age
46099,SD,2083.34,0.0101,rate,College,Education
46099,SD,2083.34,0.0072,rate,Graduate,Education
46099,SD,2083.34,0.0063,rate,HS/GED,Education
46099,SD,2083.34,0.0042,rate,Less HS,Education
46099,SD,2083.34,0.0137,rate,less_20k,Income
46099,SD,2083.34,0.0047,rate,20k_40k,Income
46099,SD,2083.34,0.0052,rate,"40K, 90K",Income
46099,SD,2083.34,0.0041,rate,"90K, infty",Income
46101,SD,51.5,0.1417,percent,18-24,Age
46101,SD,51.5,0.2666,percent,25-34,Age
46101,SD,51.5,0.3778,percent,35-44,Age
46101,SD,51.5,0,percent,45-54,Age
46101,SD,51.5,0.2139,percent,55+,Age
46101,SD,51.5,0.2183,percent,College,Education
46101,SD,51.5,0.4382,percent,Graduate,Education
46101,SD,51.5,0.1497,percent,HS/GED,Education
46101,SD,51.5,0.1938,percent,Less HS,Education
46101,SD,51.5,0.0889,percent,less_20k,Income
46101,SD,51.5,0.3845,percent,20k_40k,Income
46101,SD,51.5,0.2658,percent,"40K, 90K",Income
46101,SD,51.5,0.2608,percent,"90K, infty",Income
46101,SD,51.5,7.2976,count,18-24,Age
46101,SD,51.5,13.7281,count,25-34,Age
46101,SD,51.5,19.4557,count,35-44,Age
46101,SD,51.5,4e-4,count,45-54,Age
46101,SD,51.5,11.0182,count,55+,Age
46101,SD,51.5,11.2427,count,College,Education
46101,SD,51.5,22.5684,count,Graduate,Education
46101,SD,51.5,7.7095,count,HS/GED,Education
46101,SD,51.5,9.9793,count,Less HS,Education
46101,SD,51.5,4.5768,count,less_20k,Income
46101,SD,51.5,19.8042,count,20k_40k,Income
46101,SD,51.5,13.6869,count,"40K, 90K",Income
46101,SD,51.5,13.4321,count,"90K, infty",Income
46101,SD,51.5,0.0031,rate,18-24,Age
46101,SD,51.5,0.0058,rate,25-34,Age
46101,SD,51.5,0.0083,rate,35-44,Age
46101,SD,51.5,0,rate,45-54,Age
46101,SD,51.5,0.0047,rate,55+,Age
46101,SD,51.5,0.0048,rate,College,Education
46101,SD,51.5,0.0096,rate,Graduate,Education
46101,SD,51.5,0.0033,rate,HS/GED,Education
46101,SD,51.5,0.0042,rate,Less HS,Education
46101,SD,51.5,0.0019,rate,less_20k,Income
46101,SD,51.5,0.0084,rate,20k_40k,Income
46101,SD,51.5,0.0058,rate,"40K, 90K",Income
46101,SD,51.5,0.0057,rate,"90K, infty",Income
46102,SD,138.25,0.1417,percent,18-24,Age
46102,SD,138.25,0.2666,percent,25-34,Age
46102,SD,138.25,0.3778,percent,35-44,Age
46102,SD,138.25,0,percent,45-54,Age
46102,SD,138.25,0.2139,percent,55+,Age
46102,SD,138.25,0.2183,percent,College,Education
46102,SD,138.25,0.4382,percent,Graduate,Education
46102,SD,138.25,0.1497,percent,HS/GED,Education
46102,SD,138.25,0.1938,percent,Less HS,Education
46102,SD,138.25,0.0889,percent,less_20k,Income
46102,SD,138.25,0.3845,percent,20k_40k,Income
46102,SD,138.25,0.2658,percent,"40K, 90K",Income
46102,SD,138.25,0.2608,percent,"90K, infty",Income
46102,SD,138.25,19.5903,count,18-24,Age
46102,SD,138.25,36.8526,count,25-34,Age
46102,SD,138.25,52.2282,count,35-44,Age
46102,SD,138.25,0.0011,count,45-54,Age
46102,SD,138.25,29.5779,count,55+,Age
46102,SD,138.25,30.1807,count,College,Education
46102,SD,138.25,60.5842,count,Graduate,Education
46102,SD,138.25,20.6959,count,HS/GED,Education
46102,SD,138.25,26.7892,count,Less HS,Education
46102,SD,138.25,12.2863,count,less_20k,Income
46102,SD,138.25,53.1638,count,20k_40k,Income
46102,SD,138.25,36.7419,count,"40K, 90K",Income
46102,SD,138.25,36.0579,count,"90K, infty",Income
46102,SD,138.25,0.0047,rate,18-24,Age
46102,SD,138.25,0.0088,rate,25-34,Age
46102,SD,138.25,0.0125,rate,35-44,Age
46102,SD,138.25,0,rate,45-54,Age
46102,SD,138.25,0.0071,rate,55+,Age
46102,SD,138.25,0.0072,rate,College,Education
46102,SD,138.25,0.0145,rate,Graduate,Education
46102,SD,138.25,0.005,rate,HS/GED,Education
46102,SD,138.25,0.0064,rate,Less HS,Education
46102,SD,138.25,0.0029,rate,less_20k,Income
46102,SD,138.25,0.0127,rate,20k_40k,Income
46102,SD,138.25,0.0088,rate,"40K, 90K",Income
46102,SD,138.25,0.0086,rate,"90K, infty",Income
46103,SD,1252.34,0.2365,percent,18-24,Age
46103,SD,1252.34,0.2666,percent,25-34,Age
46103,SD,1252.34,0.1679,percent,35-44,Age
46103,SD,1252.34,0.1862,percent,45-54,Age
46103,SD,1252.34,0.1429,percent,55+,Age
46103,SD,1252.34,0.3624,percent,College,Education
46103,SD,1252.34,0.2603,percent,Graduate,Education
46103,SD,1252.34,0.2271,percent,HS/GED,Education
46103,SD,1252.34,0.1503,percent,Less HS,Education
46103,SD,1252.34,0.4942,percent,less_20k,Income
46103,SD,1252.34,0.1708,percent,20k_40k,Income
46103,SD,1252.34,0.1874,percent,"40K, 90K",Income
46103,SD,1252.34,0.1476,percent,"90K, infty",Income
46103,SD,1252.34,296.1174,count,18-24,Age
46103,SD,1252.34,333.8902,count,25-34,Age
46103,SD,1252.34,210.2142,count,35-44,Age
46103,SD,1252.34,233.1521,count,45-54,Age
46103,SD,1252.34,178.966,count,55+,Age
46103,SD,1252.34,453.8147,count,College,Education
46103,SD,1252.34,325.9227,count,Graduate,Education
46103,SD,1252.34,284.401,count,HS/GED,Education
46103,SD,1252.34,188.2015,count,Less HS,Education
46103,SD,1252.34,618.9429,count,less_20k,Income
46103,SD,1252.34,213.936,count,20k_40k,Income
46103,SD,1252.34,234.6384,count,"40K, 90K",Income
46103,SD,1252.34,184.8228,count,"90K, infty",Income
46103,SD,1252.34,0.0068,rate,18-24,Age
46103,SD,1252.34,0.0077,rate,25-34,Age
46103,SD,1252.34,0.0048,rate,35-44,Age
46103,SD,1252.34,0.0053,rate,45-54,Age
46103,SD,1252.34,0.0041,rate,55+,Age
46103,SD,1252.34,0.0104,rate,College,Education
46103,SD,1252.34,0.0075,rate,Graduate,Education
46103,SD,1252.34,0.0065,rate,HS/GED,Education
46103,SD,1252.34,0.0043,rate,Less HS,Education
46103,SD,1252.34,0.0142,rate,less_20k,Income
46103,SD,1252.34,0.0049,rate,20k_40k,Income
46103,SD,1252.34,0.0054,rate,"40K, 90K",Income
46103,SD,1252.34,0.0042,rate,"90K, infty",Income
46105,SD,19.12,0.1417,percent,18-24,Age
46105,SD,19.12,0.2666,percent,25-34,Age
46105,SD,19.12,0.3778,percent,35-44,Age
46105,SD,19.12,0,percent,45-54,Age
46105,SD,19.12,0.2139,percent,55+,Age
46105,SD,19.12,0.2183,percent,College,Education
46105,SD,19.12,0.4382,percent,Graduate,Education
46105,SD,19.12,0.1497,percent,HS/GED,Education
46105,SD,19.12,0.1938,percent,Less HS,Education
46105,SD,19.12,0.0889,percent,less_20k,Income
46105,SD,19.12,0.3845,percent,20k_40k,Income
46105,SD,19.12,0.2658,percent,"40K, 90K",Income
46105,SD,19.12,0.2608,percent,"90K, infty",Income
46105,SD,19.12,2.7093,count,18-24,Age
46105,SD,19.12,5.0967,count,25-34,Age
46105,SD,19.12,7.2232,count,35-44,Age
46105,SD,19.12,1e-4,count,45-54,Age
46105,SD,19.12,4.0906,count,55+,Age
46105,SD,19.12,4.174,count,College,Education
46105,SD,19.12,8.3788,count,Graduate,Education
46105,SD,19.12,2.8623,count,HS/GED,Education
46105,SD,19.12,3.705,count,Less HS,Education
46105,SD,19.12,1.6992,count,less_20k,Income
46105,SD,19.12,7.3526,count,20k_40k,Income
46105,SD,19.12,5.0814,count,"40K, 90K",Income
46105,SD,19.12,4.9868,count,"90K, infty",Income
46105,SD,19.12,0.0023,rate,18-24,Age
46105,SD,19.12,0.0043,rate,25-34,Age
46105,SD,19.12,0.0061,rate,35-44,Age
46105,SD,19.12,0,rate,45-54,Age
46105,SD,19.12,0.0035,rate,55+,Age
46105,SD,19.12,0.0035,rate,College,Education
46105,SD,19.12,0.0071,rate,Graduate,Education
46105,SD,19.12,0.0024,rate,HS/GED,Education
46105,SD,19.12,0.0031,rate,Less HS,Education
46105,SD,19.12,0.0014,rate,less_20k,Income
46105,SD,19.12,0.0062,rate,20k_40k,Income
46105,SD,19.12,0.0043,rate,"40K, 90K",Income
46105,SD,19.12,0.0042,rate,"90K, infty",Income
46107,SD,31.15,0.1417,percent,18-24,Age
46107,SD,31.15,0.2666,percent,25-34,Age
46107,SD,31.15,0.3778,percent,35-44,Age
46107,SD,31.15,0,percent,45-54,Age
46107,SD,31.15,0.2139,percent,55+,Age
46107,SD,31.15,0.2183,percent,College,Education
46107,SD,31.15,0.4382,percent,Graduate,Education
46107,SD,31.15,0.1497,percent,HS/GED,Education
46107,SD,31.15,0.1938,percent,Less HS,Education
46107,SD,31.15,0.0889,percent,less_20k,Income
46107,SD,31.15,0.3845,percent,20k_40k,Income
46107,SD,31.15,0.2658,percent,"40K, 90K",Income
46107,SD,31.15,0.2608,percent,"90K, infty",Income
46107,SD,31.15,4.414,count,18-24,Age
46107,SD,31.15,8.3035,count,25-34,Age
46107,SD,31.15,11.7679,count,35-44,Age
46107,SD,31.15,2e-4,count,45-54,Age
46107,SD,31.15,6.6644,count,55+,Age
46107,SD,31.15,6.8002,count,College,Education
46107,SD,31.15,13.6506,count,Graduate,Education
46107,SD,31.15,4.6631,count,HS/GED,Education
46107,SD,31.15,6.0361,count,Less HS,Education
46107,SD,31.15,2.7683,count,less_20k,Income
46107,SD,31.15,11.9787,count,20k_40k,Income
46107,SD,31.15,8.2786,count,"40K, 90K",Income
46107,SD,31.15,8.1244,count,"90K, infty",Income
46107,SD,31.15,0.0046,rate,18-24,Age
46107,SD,31.15,0.0087,rate,25-34,Age
46107,SD,31.15,0.0123,rate,35-44,Age
46107,SD,31.15,0,rate,45-54,Age
46107,SD,31.15,0.007,rate,55+,Age
46107,SD,31.15,0.0071,rate,College,Education
46107,SD,31.15,0.0143,rate,Graduate,Education
46107,SD,31.15,0.0049,rate,HS/GED,Education
46107,SD,31.15,0.0063,rate,Less HS,Education
46107,SD,31.15,0.0029,rate,less_20k,Income
46107,SD,31.15,0.0126,rate,20k_40k,Income
46107,SD,31.15,0.0087,rate,"40K, 90K",Income
46107,SD,31.15,0.0085,rate,"90K, infty",Income
46109,SD,50.34,0.1417,percent,18-24,Age
46109,SD,50.34,0.2666,percent,25-34,Age
46109,SD,50.34,0.3778,percent,35-44,Age
46109,SD,50.34,0,percent,45-54,Age
46109,SD,50.34,0.2139,percent,55+,Age
46109,SD,50.34,0.2183,percent,College,Education
46109,SD,50.34,0.4382,percent,Graduate,Education
46109,SD,50.34,0.1497,percent,HS/GED,Education
46109,SD,50.34,0.1938,percent,Less HS,Education
46109,SD,50.34,0.0889,percent,less_20k,Income
46109,SD,50.34,0.3845,percent,20k_40k,Income
46109,SD,50.34,0.2658,percent,"40K, 90K",Income
46109,SD,50.34,0.2608,percent,"90K, infty",Income
46109,SD,50.34,7.1333,count,18-24,Age
46109,SD,50.34,13.4189,count,25-34,Age
46109,SD,50.34,19.0175,count,35-44,Age
46109,SD,50.34,4e-4,count,45-54,Age
46109,SD,50.34,10.77,count,55+,Age
46109,SD,50.34,10.9895,count,College,Education
46109,SD,50.34,22.0601,count,Graduate,Education
46109,SD,50.34,7.5359,count,HS/GED,Education
46109,SD,50.34,9.7546,count,Less HS,Education
46109,SD,50.34,4.4737,count,less_20k,Income
46109,SD,50.34,19.3582,count,20k_40k,Income
46109,SD,50.34,13.3786,count,"40K, 90K",Income
46109,SD,50.34,13.1295,count,"90K, infty",Income
46109,SD,50.34,0.0019,rate,18-24,Age
46109,SD,50.34,0.0036,rate,25-34,Age
46109,SD,50.34,0.0051,rate,35-44,Age
46109,SD,50.34,0,rate,45-54,Age
46109,SD,50.34,0.0029,rate,55+,Age
46109,SD,50.34,0.0029,rate,College,Education
46109,SD,50.34,0.0059,rate,Graduate,Education
46109,SD,50.34,0.002,rate,HS/GED,Education
46109,SD,50.34,0.0026,rate,Less HS,Education
46109,SD,50.34,0.0012,rate,less_20k,Income
46109,SD,50.34,0.0051,rate,20k_40k,Income
46109,SD,50.34,0.0036,rate,"40K, 90K",Income
46109,SD,50.34,0.0035,rate,"90K, infty",Income
46111,SD,11.38,0.1417,percent,18-24,Age
46111,SD,11.38,0.2666,percent,25-34,Age
46111,SD,11.38,0.3778,percent,35-44,Age
46111,SD,11.38,0,percent,45-54,Age
46111,SD,11.38,0.2139,percent,55+,Age
46111,SD,11.38,0.2183,percent,College,Education
46111,SD,11.38,0.4382,percent,Graduate,Education
46111,SD,11.38,0.1497,percent,HS/GED,Education
46111,SD,11.38,0.1938,percent,Less HS,Education
46111,SD,11.38,0.0889,percent,less_20k,Income
46111,SD,11.38,0.3845,percent,20k_40k,Income
46111,SD,11.38,0.2658,percent,"40K, 90K",Income
46111,SD,11.38,0.2608,percent,"90K, infty",Income
46111,SD,11.38,1.6126,count,18-24,Age
46111,SD,11.38,3.0335,count,25-34,Age
46111,SD,11.38,4.2991,count,35-44,Age
46111,SD,11.38,1e-4,count,45-54,Age
46111,SD,11.38,2.4347,count,55+,Age
46111,SD,11.38,2.4843,count,College,Education
46111,SD,11.38,4.987,count,Graduate,Education
46111,SD,11.38,1.7036,count,HS/GED,Education
46111,SD,11.38,2.2051,count,Less HS,Education
46111,SD,11.38,1.0113,count,less_20k,Income
46111,SD,11.38,4.3762,count,20k_40k,Income
46111,SD,11.38,3.0244,count,"40K, 90K",Income
46111,SD,11.38,2.9681,count,"90K, infty",Income
46111,SD,11.38,0.0019,rate,18-24,Age
46111,SD,11.38,0.0036,rate,25-34,Age
46111,SD,11.38,0.0051,rate,35-44,Age
46111,SD,11.38,0,rate,45-54,Age
46111,SD,11.38,0.0029,rate,55+,Age
46111,SD,11.38,0.0029,rate,College,Education
46111,SD,11.38,0.0059,rate,Graduate,Education
46111,SD,11.38,0.002,rate,HS/GED,Education
46111,SD,11.38,0.0026,rate,Less HS,Education
46111,SD,11.38,0.0012,rate,less_20k,Income
46111,SD,11.38,0.0051,rate,20k_40k,Income
46111,SD,11.38,0.0036,rate,"40K, 90K",Income
46111,SD,11.38,0.0035,rate,"90K, infty",Income
46115,SD,40.43,0.1417,percent,18-24,Age
46115,SD,40.43,0.2666,percent,25-34,Age
46115,SD,40.43,0.3778,percent,35-44,Age
46115,SD,40.43,0,percent,45-54,Age
46115,SD,40.43,0.2139,percent,55+,Age
46115,SD,40.43,0.2183,percent,College,Education
46115,SD,40.43,0.4382,percent,Graduate,Education
46115,SD,40.43,0.1497,percent,HS/GED,Education
46115,SD,40.43,0.1938,percent,Less HS,Education
46115,SD,40.43,0.0889,percent,less_20k,Income
46115,SD,40.43,0.3845,percent,20k_40k,Income
46115,SD,40.43,0.2658,percent,"40K, 90K",Income
46115,SD,40.43,0.2608,percent,"90K, infty",Income
46115,SD,40.43,5.729,count,18-24,Age
46115,SD,40.43,10.7772,count,25-34,Age
46115,SD,40.43,15.2737,count,35-44,Age
46115,SD,40.43,3e-4,count,45-54,Age
46115,SD,40.43,8.6498,count,55+,Age
46115,SD,40.43,8.8261,count,College,Education
46115,SD,40.43,17.7173,count,Graduate,Education
46115,SD,40.43,6.0523,count,HS/GED,Education
46115,SD,40.43,7.8343,count,Less HS,Education
46115,SD,40.43,3.593,count,less_20k,Income
46115,SD,40.43,15.5473,count,20k_40k,Income
46115,SD,40.43,10.7449,count,"40K, 90K",Income
46115,SD,40.43,10.5448,count,"90K, infty",Income
46115,SD,40.43,0.0024,rate,18-24,Age
46115,SD,40.43,0.0044,rate,25-34,Age
46115,SD,40.43,0.0063,rate,35-44,Age
46115,SD,40.43,0,rate,45-54,Age
46115,SD,40.43,0.0036,rate,55+,Age
46115,SD,40.43,0.0036,rate,College,Education
46115,SD,40.43,0.0073,rate,Graduate,Education
46115,SD,40.43,0.0025,rate,HS/GED,Education
46115,SD,40.43,0.0032,rate,Less HS,Education
46115,SD,40.43,0.0015,rate,less_20k,Income
46115,SD,40.43,0.0064,rate,20k_40k,Income
46115,SD,40.43,0.0044,rate,"40K, 90K",Income
46115,SD,40.43,0.0043,rate,"90K, infty",Income
46117,SD,17.48,0.1417,percent,18-24,Age
46117,SD,17.48,0.2666,percent,25-34,Age
46117,SD,17.48,0.3778,percent,35-44,Age
46117,SD,17.48,0,percent,45-54,Age
46117,SD,17.48,0.2139,percent,55+,Age
46117,SD,17.48,0.2183,percent,College,Education
46117,SD,17.48,0.4382,percent,Graduate,Education
46117,SD,17.48,0.1497,percent,HS/GED,Education
46117,SD,17.48,0.1938,percent,Less HS,Education
46117,SD,17.48,0.0889,percent,less_20k,Income
46117,SD,17.48,0.3845,percent,20k_40k,Income
46117,SD,17.48,0.2658,percent,"40K, 90K",Income
46117,SD,17.48,0.2608,percent,"90K, infty",Income
46117,SD,17.48,2.4769,count,18-24,Age
46117,SD,17.48,4.6596,count,25-34,Age
46117,SD,17.48,6.6036,count,35-44,Age
46117,SD,17.48,1e-4,count,45-54,Age
46117,SD,17.48,3.7398,count,55+,Age
46117,SD,17.48,3.816,count,College,Education
46117,SD,17.48,7.6601,count,Graduate,Education
46117,SD,17.48,2.6167,count,HS/GED,Education
46117,SD,17.48,3.3872,count,Less HS,Education
46117,SD,17.48,1.5535,count,less_20k,Income
46117,SD,17.48,6.7219,count,20k_40k,Income
46117,SD,17.48,4.6456,count,"40K, 90K",Income
46117,SD,17.48,4.5591,count,"90K, infty",Income
46117,SD,17.48,0.0019,rate,18-24,Age
46117,SD,17.48,0.0036,rate,25-34,Age
46117,SD,17.48,0.0051,rate,35-44,Age
46117,SD,17.48,0,rate,45-54,Age
46117,SD,17.48,0.0029,rate,55+,Age
46117,SD,17.48,0.0029,rate,College,Education
46117,SD,17.48,0.0059,rate,Graduate,Education
46117,SD,17.48,0.002,rate,HS/GED,Education
46117,SD,17.48,0.0026,rate,Less HS,Education
46117,SD,17.48,0.0012,rate,less_20k,Income
46117,SD,17.48,0.0052,rate,20k_40k,Income
46117,SD,17.48,0.0036,rate,"40K, 90K",Income
46117,SD,17.48,0.0035,rate,"90K, infty",Income
46119,SD,8.52,0.1417,percent,18-24,Age
46119,SD,8.52,0.2666,percent,25-34,Age
46119,SD,8.52,0.3778,percent,35-44,Age
46119,SD,8.52,0,percent,45-54,Age
46119,SD,8.52,0.2139,percent,55+,Age
46119,SD,8.52,0.2183,percent,College,Education
46119,SD,8.52,0.4382,percent,Graduate,Education
46119,SD,8.52,0.1497,percent,HS/GED,Education
46119,SD,8.52,0.1938,percent,Less HS,Education
46119,SD,8.52,0.0889,percent,less_20k,Income
46119,SD,8.52,0.3845,percent,20k_40k,Income
46119,SD,8.52,0.2658,percent,"40K, 90K",Income
46119,SD,8.52,0.2608,percent,"90K, infty",Income
46119,SD,8.52,1.2073,count,18-24,Age
46119,SD,8.52,2.2711,count,25-34,Age
46119,SD,8.52,3.2187,count,35-44,Age
46119,SD,8.52,1e-4,count,45-54,Age
46119,SD,8.52,1.8228,count,55+,Age
46119,SD,8.52,1.86,count,College,Education
46119,SD,8.52,3.7337,count,Graduate,Education
46119,SD,8.52,1.2754,count,HS/GED,Education
46119,SD,8.52,1.651,count,Less HS,Education
46119,SD,8.52,0.7572,count,less_20k,Income
46119,SD,8.52,3.2764,count,20k_40k,Income
46119,SD,8.52,2.2643,count,"40K, 90K",Income
46119,SD,8.52,2.2222,count,"90K, infty",Income
46119,SD,8.52,0.0019,rate,18-24,Age
46119,SD,8.52,0.0036,rate,25-34,Age
46119,SD,8.52,0.0051,rate,35-44,Age
46119,SD,8.52,0,rate,45-54,Age
46119,SD,8.52,0.0029,rate,55+,Age
46119,SD,8.52,0.0029,rate,College,Education
46119,SD,8.52,0.0059,rate,Graduate,Education
46119,SD,8.52,0.002,rate,HS/GED,Education
46119,SD,8.52,0.0026,rate,Less HS,Education
46119,SD,8.52,0.0012,rate,less_20k,Income
46119,SD,8.52,0.0052,rate,20k_40k,Income
46119,SD,8.52,0.0036,rate,"40K, 90K",Income
46119,SD,8.52,0.0035,rate,"90K, infty",Income
46121,SD,77.39,0.1417,percent,18-24,Age
46121,SD,77.39,0.2666,percent,25-34,Age
46121,SD,77.39,0.3778,percent,35-44,Age
46121,SD,77.39,0,percent,45-54,Age
46121,SD,77.39,0.2139,percent,55+,Age
46121,SD,77.39,0.2183,percent,College,Education
46121,SD,77.39,0.4382,percent,Graduate,Education
46121,SD,77.39,0.1497,percent,HS/GED,Education
46121,SD,77.39,0.1938,percent,Less HS,Education
46121,SD,77.39,0.0889,percent,less_20k,Income
46121,SD,77.39,0.3845,percent,20k_40k,Income
46121,SD,77.39,0.2658,percent,"40K, 90K",Income
46121,SD,77.39,0.2608,percent,"90K, infty",Income
46121,SD,77.39,10.9663,count,18-24,Age
46121,SD,77.39,20.6295,count,25-34,Age
46121,SD,77.39,29.2365,count,35-44,Age
46121,SD,77.39,6e-4,count,45-54,Age
46121,SD,77.39,16.5572,count,55+,Age
46121,SD,77.39,16.8946,count,College,Education
46121,SD,77.39,33.914,count,Graduate,Education
46121,SD,77.39,11.5852,count,HS/GED,Education
46121,SD,77.39,14.9961,count,Less HS,Education
46121,SD,77.39,6.8777,count,less_20k,Income
46121,SD,77.39,29.7602,count,20k_40k,Income
46121,SD,77.39,20.5675,count,"40K, 90K",Income
46121,SD,77.39,20.1846,count,"90K, infty",Income
46121,SD,77.39,0.0041,rate,18-24,Age
46121,SD,77.39,0.0077,rate,25-34,Age
46121,SD,77.39,0.0109,rate,35-44,Age
46121,SD,77.39,0,rate,45-54,Age
46121,SD,77.39,0.0062,rate,55+,Age
46121,SD,77.39,0.0063,rate,College,Education
46121,SD,77.39,0.0127,rate,Graduate,Education
46121,SD,77.39,0.0043,rate,HS/GED,Education
46121,SD,77.39,0.0056,rate,Less HS,Education
46121,SD,77.39,0.0026,rate,less_20k,Income
46121,SD,77.39,0.0111,rate,20k_40k,Income
46121,SD,77.39,0.0077,rate,"40K, 90K",Income
46121,SD,77.39,0.0075,rate,"90K, infty",Income
46123,SD,42.46,0.1417,percent,18-24,Age
46123,SD,42.46,0.2666,percent,25-34,Age
46123,SD,42.46,0.3778,percent,35-44,Age
46123,SD,42.46,0,percent,45-54,Age
46123,SD,42.46,0.2139,percent,55+,Age
46123,SD,42.46,0.2183,percent,College,Education
46123,SD,42.46,0.4382,percent,Graduate,Education
46123,SD,42.46,0.1497,percent,HS/GED,Education
46123,SD,42.46,0.1938,percent,Less HS,Education
46123,SD,42.46,0.0889,percent,less_20k,Income
46123,SD,42.46,0.3845,percent,20k_40k,Income
46123,SD,42.46,0.2658,percent,"40K, 90K",Income
46123,SD,42.46,0.2608,percent,"90K, infty",Income
46123,SD,42.46,6.0167,count,18-24,Age
46123,SD,42.46,11.3183,count,25-34,Age
46123,SD,42.46,16.0406,count,35-44,Age
46123,SD,42.46,3e-4,count,45-54,Age
46123,SD,42.46,9.0841,count,55+,Age
46123,SD,42.46,9.2692,count,College,Education
46123,SD,42.46,18.6069,count,Graduate,Education
46123,SD,42.46,6.3562,count,HS/GED,Education
46123,SD,42.46,8.2276,count,Less HS,Education
46123,SD,42.46,3.7734,count,less_20k,Income
46123,SD,42.46,16.3279,count,20k_40k,Income
46123,SD,42.46,11.2844,count,"40K, 90K",Income
46123,SD,42.46,11.0743,count,"90K, infty",Income
46123,SD,42.46,0.0027,rate,18-24,Age
46123,SD,42.46,0.0051,rate,25-34,Age
46123,SD,42.46,0.0073,rate,35-44,Age
46123,SD,42.46,0,rate,45-54,Age
46123,SD,42.46,0.0041,rate,55+,Age
46123,SD,42.46,0.0042,rate,College,Education
46123,SD,42.46,0.0085,rate,Graduate,Education
46123,SD,42.46,0.0029,rate,HS/GED,Education
46123,SD,42.46,0.0037,rate,Less HS,Education
46123,SD,42.46,0.0017,rate,less_20k,Income
46123,SD,42.46,0.0074,rate,20k_40k,Income
46123,SD,42.46,0.0051,rate,"40K, 90K",Income
46123,SD,42.46,0.005,rate,"90K, infty",Income
46125,SD,123.24,0.2365,percent,18-24,Age
46125,SD,123.24,0.2666,percent,25-34,Age
46125,SD,123.24,0.1679,percent,35-44,Age
46125,SD,123.24,0.1862,percent,45-54,Age
46125,SD,123.24,0.1429,percent,55+,Age
46125,SD,123.24,0.3624,percent,College,Education
46125,SD,123.24,0.2603,percent,Graduate,Education
46125,SD,123.24,0.2271,percent,HS/GED,Education
46125,SD,123.24,0.1503,percent,Less HS,Education
46125,SD,123.24,0.4942,percent,less_20k,Income
46125,SD,123.24,0.1708,percent,20k_40k,Income
46125,SD,123.24,0.1874,percent,"40K, 90K",Income
46125,SD,123.24,0.1476,percent,"90K, infty",Income
46125,SD,123.24,29.1403,count,18-24,Age
46125,SD,123.24,32.8574,count,25-34,Age
46125,SD,123.24,20.6867,count,35-44,Age
46125,SD,123.24,22.944,count,45-54,Age
46125,SD,123.24,17.6116,count,55+,Age
46125,SD,123.24,44.6589,count,College,Education
46125,SD,123.24,32.0733,count,Graduate,Education
46125,SD,123.24,27.9873,count,HS/GED,Education
46125,SD,123.24,18.5205,count,Less HS,Education
46125,SD,123.24,60.9088,count,less_20k,Income
46125,SD,123.24,21.053,count,20k_40k,Income
