county_index,age,mean,median,q025,q975
25,3,0.0447248560044176,0.039144116783617254,0.010581882627482242,0.10991238766608598
25,4,1.4282259344307738e-06,7.717712697607481e-07,8.587177390399642e-08,6.709684353735781e-06
25,5,0.024635335731105844,0.022199765105136056,0.006628117606724081,0.05642574128541765
26,1,0.040628831259336695,0.03677613671027505,0.013525949804927183,0.08944352047831358
26,2,0.043278073710851,0.04120962981324585,0.02154184313294533,0.07710967918118786
26,3,0.02755464412345899,0.025916492625023595,0.012731109341886097,0.05183192931181163
26,4,0.03079644226272453,0.02883436182772249,0.013382241085313815,0.059514364521762446
26,5,0.02327569669740085,0.02216320582179198,0.011286329600882121,0.041801855542015744
27,1,0.020068190500865713,0.012769090874985605,0.0014418648323931663,0.08148155441439922
27,2,0.0306514477839019,0.02452031964167735,0.003922861544289129,0.09158497322242617
27,3,0.03918200477658851,0.03393371592014673,0.009046824873298621,0.0999986452681581
27,4,1.2570050358059844e-06,6.686173088850331e-07,7.427761972394632e-08,6.058208241549874e-06
27,5,0.021811354547155715,0.019183746014054193,0.005462337524027552,0.053101042918105176
28,1,0.034333348112077354,0.031256609037633554,0.011483201268577808,0.07484324343756996
28,2,0.03650047495126387,0.03504370051248278,0.01862650622406273,0.06272458831397461
28,3,0.023240831768818367,0.022021907828100307,0.010999103366645717,0.04246070430091566
28,4,0.025897601984728104,0.02448825314288626,0.011794415845487296,0.04815345179850993
28,5,0.019547045419014853,0.018809080613429844,0.010071993545176553,0.033203168598092955
29,1,0.013113919350453,0.008634528293212202,0.0010178083463652085,0.05127167564698607
29,2,0.02086527235401815,0.016520173640288613,0.002572410382953573,0.06267759779826859
29,3,0.02578281828542284,0.022967892721921318,0.006425250173158533,0.06075196618312808
29,4,8.193923011600935e-07,4.5147174498771917e-07,5.26160141040436e-08,3.8088707620639994e-06
29,5,0.013957920807732468,0.013071381112202577,0.004344114234434937,0.028798458193351254
30,1,0.017275683764539182,0.011527693721451116,0.0013291929452982697,0.06568325017922699
30,2,0.027750586514538208,0.021829806823967117,0.0034415012628784226,0.08408621027251256
30,3,0.03500288931741177,0.030186203035411203,0.008162376950463601,0.08888058811026599
30,4,1.1157731866369287e-06,5.996076756120852e-07,6.69113881750341e-08,5.302798505459409e-06
30,5,0.019361331184212995,0.01715924840653711,0.004978506010760985,0.04650952521359956
31,1,0.030228681014648633,0.027010840547717026,0.009665138286318044,0.06924591116560999
31,2,0.03201597123661323,0.030230428549991147,0.015770438501057842,0.058584331980472054
31,3,0.020370015951309443,0.019023315897798102,0.009362760759782056,0.03933463540846642
31,4,0.02270245159892223,0.02115865422670021,0.010009718769506591,0.044234645791214326
31,5,0.017094618740940506,0.01625530320678746,0.008666834123625709,0.030523542644672365
32,1,0.024657531346325225,0.022184093787467656,0.007966623268609922,0.05536348247080334
32,2,0.026010639624516725,0.024938190799035746,0.013291974065577177,0.044846750657341436
32,3,0.016599013086947202,0.01568512817420822,0.007761040908609557,0.03066628615058556
32,4,0.01858570982540537,0.017435684581316772,0.008120541410473208,0.035749170845334584
32,5,0.01389349424777109,0.01343812585769474,0.007202258216644967,0.023133941313412704
33,1,0.0503081026671316,0.043285157396132506,0.014607710886147998,0.12741714353152975
33,2,0.05368739270027357,0.048255079340144794,0.022235797868473958,0.11690990550244777
33,3,0.03407962085256831,0.03044086121528844,0.013476746372041385,0.07633433276791626
33,4,0.0382116907128132,0.03386049852950947,0.014090868704656971,0.08838020934251746
33,5,0.028614248808670938,0.02596788689161727,0.012263664710102953,0.06090864733969272
34,1,0.03499126523688748,0.031133922023103566,0.011062088907989775,0.08121183384556012
34,2,0.03696189498945742,0.03489983328016021,0.018044096517398314,0.06797937249236094
34,3,0.02353349823781756,0.021973999194389034,0.010717305396858058,0.04545632731764627
34,4,0.026251670269700822,0.02441407408562299,0.011411848949312676,0.05161679320823053
34,5,0.019730426411654282,0.018776644206146997,0.009912683239551575,0.035297548500683056
35,1,0.03615766037053978,0.03295679722671704,0.012249843646475198,0.07809961737959088
35,2,0.03840036130739476,0.037024017728164146,0.019978606765810224,0.06455589497372821
35,3,0.024427595489128477,0.02325014341341465,0.011898409972375876,0.04370942628067946
35,4,0.02730513846321155,0.025843154290131527,0.012567600164793653,0.05043191850324374
35,5,0.02059165762166341,0.01989663414855459,0.010761395354151113,0.03445685403563059
36,1,0.017688701240854327,0.01159270688310544,0.0013551769116140501,0.06933890276253012
36,2,0.02792039669304381,0.022162982503354915,0.0034988743370260238,0.08306395956920808
36,3,0.03506365728783355,0.030833962642054666,0.00831956393685144,0.08555860585107336
