state,income,mean,median,q025,q975
MN,2,0.052042734761882294,0.050449042930930915,0.02849014359162793,0.08455612313531614
MN,3,0.05204675373579272,0.05168959009720426,0.03776274942181927,0.06839523833866079
MN,4,0.032376251104064384,0.03191845372248815,0.02096462824805591,0.04624089308150809
MO,1,0.046084211297655796,0.04521057692941559,0.02931001253445814,0.06779387583708898
MO,2,0.04203449106123611,0.04119374520435913,0.02437035510570044,0.06434701612747094
MO,3,0.040444704345671455,0.04029653101687407,0.030790512464724615,0.05099605327135031
MO,4,0.026548945941867925,0.02616522248959783,0.017131371203919162,0.038176074462332885
MS,1,0.03839652294896422,0.03800006818697792,0.024668224659057953,0.05440428997327833
MS,2,0.030346663795405484,0.02915952690065001,0.013785485998474616,0.05268271768754489
MS,3,0.021820867774734604,0.021450674861547885,0.01307950808474814,0.03251893858913015
MS,4,0.0176758656156624,0.016281563774817154,0.0072843447605219006,0.034826832034694964
MT,1,0.03936265504042623,0.038214645041975484,0.019835046419757085,0.06553615181180611
MT,2,0.03465603161796085,0.03329018226342979,0.015507497824910956,0.06100067540209828
MT,3,0.023407884960145925,0.023054893769707624,0.014121254310152492,0.03449600389279978
MT,4,0.018151611845490575,0.01731059826042098,0.007893367264580061,0.032692396722694424
NC,1,0.05896574701934874,0.05834076832161297,0.03834277920302971,0.08314448833357008
NC,2,0.04088861827562488,0.040157276509811615,0.024410381813618955,0.06162975122749503
NC,3,0.03802439863628261,0.03788023043660138,0.028741036241452595,0.048157930665595365
NC,4,0.024300354995573457,0.02394886560692949,0.015334666626749215,0.035275857332548066
ND,1,0.037362689088995024,0.03597312518552722,0.018401301089945553,0.06437342722932003
ND,2,0.020157322075377758,0.019223599736109098,0.008794218861853734,0.036898153579549085
ND,3,0.021792492623598038,0.021379311243162932,0.013170234429861417,0.032852528536800714
ND,4,0.020447931037838006,0.019880793974471227,0.010342569937331184,0.033873225611283565
NE,1,0.028516751669368005,0.027857317218618546,0.01463495434678071,0.04609271068495122
NE,2,0.015448383126995754,0.014874941279010876,0.007088093798379787,0.027098040305800323
NE,3,0.01308214660953552,0.012934619214296564,0.00826952880705405,0.01870139623622125
NE,4,0.007742205532475803,0.007501692214433688,0.003612706561674978,0.013223926466916834
NH,1,0.03315011956541963,0.032029331021871686,0.01768560483816785,0.05488211990886992
NH,2,0.027611029307579856,0.026159565050295416,0.012740972169412154,0.05056300130850476
NH,3,0.021227403789036765,0.020887319359305313,0.013468678604770577,0.03078745513046431
NH,4,0.014755452149385968,0.014587810640986557,0.009015540616799808,0.021464836706656335
NJ,1,0.05070912614734702,0.04782734092469254,0.025795280298195774,0.09180175309400909
NJ,2,0.04549567336812959,0.04290555367417094,0.0212230127753247,0.08445850759553092
NJ,3,0.0487058867679604,0.048239042993228454,0.033576973948677744,0.06644186940884547
NJ,4,0.0417728242615183,0.04160854943408472,0.02992321675653497,0.0544951968491437
NM,1,0.047929975881738994,0.04734809378068868,0.027696480464229338,0.07123230235592566
NM,2,0.02809411454763576,0.027128976301797593,0.013330778417222017,0.04859714624992255
NM,3,0.02163815683491837,0.021258913713081667,0.012984485239322342,0.032336063574078124
NM,4,0.01591408501364171,0.015320082235223931,0.007175102887236868,0.02804948760058015
NV,1,0.5302516830560265,0.5167162174422287,0.1015021965675895,1.010596410566728
NV,2,0.23642522585852677,0.21686055351239242,0.08924764516395806,0.49340545149304327
NV,3,0.11853737878405668,0.1130164868613421,0.057452196221905255,0.21087966998506483
NV,4,0.11444619392216143,0.10816486353115987,0.048025854611207675,0.2146582188876491
NY,1,0.07532466914762466,0.07306322914662923,0.04480755409845802,0.118689078162621
NY,2,0.07546657818203702,0.07235323234288643,0.0403686866072442,0.1281488991659318
NY,3,0.08224234563240478,0.08184347178664617,0.05862465695396489,0.10808419964820258
NY,4,0.04137678039840234,0.04063307366526155,0.026388479031044892,0.060252745804348716
OH,1,0.04469690719799288,0.04403199472821201,0.02875261178060982,0.06450642620929146
OH,2,0.03864407858327579,0.037827216368401084,0.022866390654765475,0.059026288058053024
OH,3,0.041282981610805555,0.0411146353214437,0.03128210480280728,0.05211198818408754
OH,4,0.033980908666355496,0.033605399999850134,0.022950517147592508,0.04692790091872502
OK,1,0.03814249750420264,0.03699898445123792,0.021672465817271676,0.06108701509762653
OK,2,0.04286846562960686,0.04179320529338307,0.022792295216539835,0.06921634956825401
OK,3,0.03700762537482564,0.03675524493766764,0.026167686393665852,0.04936729996540358
OK,4,0.024360463730132797,0.023747850671630454,0.01376891830787408,0.0382941533430491
OR,1,0.0522466953516326,0.051406195481235095,0.0332418350566025,0.07608029972514978
OR,2,0.04290044402620557,0.041847895022905535,0.02506427635203434,0.06655745001868067
OR,3,0.04247258761988823,0.04219678208295406,0.03159516412089865,0.05508987129100224
OR,4,0.028323115565096913,0.028017010930145754,0.018998552341232502,0.03944802441662267
PA,1,0.056468474551706824,0.055696382884468223,0.03599208396032298,0.0812035437505465
