county_index,ethn,mean,median,q025,q975
41,1,0.006940537805938509,0.005846061865021598,0.0018066134828454,0.018400362338850316
41,2,0.024268892882745453,0.023736062684547463,0.016444631810894977,0.0352042687138103
42,1,0.006785320347886332,0.005733471421139233,0.0017657128338477886,0.01796768646074411
42,2,0.023798113357231438,0.023186381788901256,0.015810799179114533,0.03543793967352955
43,1,0.0038387189200357694,0.0032344942514941364,0.0010128994689578936,0.010149499708197835
43,2,0.013366914984550175,0.013212770075582636,0.009646939649808336,0.01798385540817837
44,1,0.006019849005256069,0.004953121966415831,0.0014816772636638382,0.016824545184902315
44,2,0.02095886918153066,0.01965935818857522,0.013155125444653772,0.036589320331385254
45,1,0.008483374222473486,0.007186648407155728,0.0022444298369071604,0.02230026983055169
45,2,0.029704212231011055,0.029233155647627983,0.02068297205363991,0.04139940293163969
46,1,0.0009688291113753147,0.0008886262114989493,0.00042549880366309447,0.0019801230765876913
46,2,0.013949319917442492,0.013139802350719355,0.007548090976409446,0.025087558222280253
47,1,0.0008547621572051767,0.0007863040953432412,0.0003890998946548566,0.0017031823664736294
47,2,0.012306866874910595,0.01162795377998772,0.006985786593182453,0.021156249956034285
48,1,0.0018799704604470305,0.0017393046896676243,0.0008236251097170514,0.0037612725986841773
48,2,0.027089322093970577,0.025782675589217194,0.014460585365254743,0.047261787337933535
49,1,0.007385636990671205,0.006239381576573199,0.0019276908684082714,0.019410089355290153
49,2,0.02576605247131816,0.02536918748757162,0.01805068582263566,0.035802989409911515
50,1,0.0013464305541947773,0.0012394263935863936,0.0005785298680842015,0.002720880335844429
50,2,0.019386352547118797,0.018386728562610002,0.010259817465907576,0.03427407412988841
51,1,0.005832878210120649,0.004944378415522254,0.0015503576720449163,0.015306421045556943
51,2,0.020378811943827985,0.020089446340365927,0.014480577209185462,0.027866472728298303
52,1,0.006077986060595174,0.0051916297065748105,0.0016265426199583118,0.015656897125726498
52,2,0.021399788891005245,0.02101264801115594,0.014811029686643941,0.03030002237482202
53,1,0.0007741364768090881,0.0007246785135609678,0.00035525629396800237,0.0014763167510781624
53,2,0.011140561707193672,0.010771507434367864,0.00636424671550268,0.01801800531426986
54,1,0.004639710508406728,0.0038514008461835183,0.0011888406191402667,0.012756424574985716
54,2,0.01618012990187296,0.015396227422011698,0.010977625383520146,0.026257244761425207
55,1,0.001429809401128516,0.0013113119901419978,0.0006072079132460742,0.002947514203031645
55,2,0.020580567886941698,0.019368144408558732,0.010733974027389405,0.03747548500857922
56,1,0.0019199716044058673,0.0017086977810453659,0.0007432222172098712,0.0043038293584426015
56,2,0.027638673036221393,0.025288733696789356,0.012800926410564682,0.05589325403338431
57,1,0.008193948940834778,0.0067078449122094826,0.001939040315494292,0.023325053983793254
57,2,0.028650516051703247,0.026734741785681256,0.016208737753310505,0.05232180003005501
58,1,0.02129000547809753,0.019089395861555537,0.0076637953539032385,0.04750056037996914
58,2,0.022024580066249237,0.02116270800491204,0.014462496453519843,0.03458992537236773
59,1,0.02072296210151593,0.019106086940957372,0.008115249146996156,0.04270606692458509
59,2,0.021625795348123724,0.0213095872667119,0.015421735577390992,0.02961983666417438
60,1,0.0008024924252247413,0.0007543926801200076,0.00037485570035389527,0.001511998594645316
60,2,0.011559164282818205,0.011199661343351836,0.006761262646863816,0.018362093386704425
61,1,0.0014481160146980604,0.0013352200554791064,0.000626372281635072,0.002922741238291568
61,2,0.02085001702427712,0.01977109649081672,0.0110994634284525,0.03676042166924106
62,1,0.0014530297960091106,0.0013303213776072608,0.000617292674123104,0.0030079826927532304
62,2,0.02091692066992373,0.019689013436970944,0.010872670901820328,0.03824053115674693
63,1,0.008303895206977373,0.0070066060665102715,0.002169018090661807,0.021935345031056243
