state,age,mean,median,q025,q975
LA,1,0.04102328893307024,0.0386303222416996,0.0166452973099127,0.07889852147433991
LA,2,0.046734755448615585,0.04597909873981364,0.028268395230477864,0.06933684849775745
LA,3,0.03346694882461784,0.03266962438298336,0.019527484639614325,0.051695393449394375
LA,4,0.028771954010912405,0.027600005156571364,0.014176913395040826,0.04983316237404816
LA,5,0.025991198937463003,0.02559968090631269,0.015816462797161205,0.03834004943262899
MA,1,0.06873976461856937,0.0671559641387229,0.040268514386024086,0.1061830129763437
MA,2,0.0670308696310881,0.06624543117670183,0.04714423046862436,0.09133103673617407
MA,3,0.04947674331810139,0.048647838480231284,0.03291002111530486,0.07080812733157547
MA,4,0.04580923979960669,0.04458526251261021,0.027538389358087927,0.07102292774208273
MA,5,0.03573422059370066,0.03545174487220509,0.026232133909294894,0.04703989381112703
MD,1,0.06039942739447541,0.05852394102621354,0.03229907722738499,0.09906517852773973
MD,2,0.05227938405645946,0.05133139229563051,0.03412712914107479,0.07564643825868819
MD,3,0.04336058262778996,0.04246773454190819,0.027452428014385622,0.06412801469205795
MD,4,0.0374248601981623,0.03611239634316629,0.020150562693693776,0.06233441904911832
MD,5,0.029542322652307006,0.029204267898719355,0.02086543873550119,0.04007033397645085
ME,1,0.05428939409327638,0.05071198385905677,0.021313865464930384,0.10764083727663344
ME,2,0.06527609882912992,0.06304483189505886,0.03590557613408606,0.10673790498842232
ME,3,0.05327771232893894,0.05149474478456309,0.028410777532863,0.08783077114663172
ME,4,0.030941260570372005,0.0295486892424877,0.014910686836493823,0.05472709338082881
ME,5,0.036648519217929235,0.036323407008710215,0.02252232421620235,0.05278091027985524
MI,1,0.043447656925637554,0.04266318123917087,0.026623039435239346,0.06490321492831472
MI,2,0.05273484490080439,0.05226161629220131,0.037792647013612964,0.0703796097826587
MI,3,0.038092995366555964,0.03761959129402553,0.02634328399988544,0.05254333153223031
MI,4,0.029976794769742996,0.029476093473208648,0.01956174848697818,0.04326742972307627
MI,5,0.03065919713244964,0.030514830843784417,0.023044952778683736,0.03905725605263878
MN,1,0.04187347929960308,0.040838255751908414,0.025176812282751142,0.0646345075771054
