educ,county_index,mean,median,q025,q975
2,67,41.38572574616901,30.185911798479694,4.814390535817542,142.46661330634214
2,68,5.4273178448326265,3.854044756967185,0.5298772006707944,19.433903033939878
2,69,3.2682597292540323,2.2435995427177144,0.25522091041792005,12.105563457266234
2,70,473.4142937738173,441.91725365341233,203.22806953958818,921.0274943392243
2,71,11.338413523375495,8.6901723924699,1.5034793926205077,36.042870901625385
2,72,1.1643432764504456,0.6885712510197063,0.08987858777311214,4.8761622388780035
2,73,13.078264784412836,9.918322986493074,1.5617647535156682,42.46248261531072
2,74,4.157061961786302,3.204042222343804,0.5262176299575699,12.688285383111635
2,75,6.444831434803842,4.030371635223615,0.45549149198881805,26.460959694241897
2,76,4.799919350431384,3.3138131092588896,0.03417445386051068,17.735144566268797
2,77,142.8796746441615,133.3787110954296,60.567450068880625,280.882926386242
2,78,3.086477418571788,2.678063650708494,0.503421401918922,7.9342750702358735
2,79,3.762796843515602,2.718326429271821,0.4427224805750265,12.715181130299133
2,80,108.30262602622825,86.82632924343724,14.782850665560346,324.2469693793006
2,81,114.05457762779474,92.2847205606878,16.27496583802172,332.5911617580506
2,82,32.94008334173273,25.020540789130497,3.90994683831147,106.38235215580029
2,83,19.621867443933116,15.012622036680968,2.4004065447085954,63.00511383338067
2,84,1.2075332677421813,0.7628337102392185,0.056247113850836514,4.9617100908476965
2,85,0.7602015546457066,0.5549270081321315,0.0,2.635359512866696
2,86,77.96866775120161,72.66686261409518,33.37647649360739,153.08228294739646
2,87,13.462748555647533,10.527708978045272,1.8344274024046996,41.65573993074221
2,88,10.986965075449298,8.635698230246014,1.4586528962265635,33.71846942064662
2,89,4.048879023260929,2.971579813858297,0.49502116366575427,13.661146589522827
2,90,2.8429680914937965,2.0562156854816367,0.33785486369362333,9.687402363891502
2,91,9.356122929243258,7.835951380531137,1.4186932028428252,25.22949244851426
2,92,8.067659119808049,6.250690453347281,0.9828268566804397,25.337338297970742
2,93,1.3504127292721815,0.899841047011008,0.14017760341821944,4.938546414313283
2,94,4.518965061353666,3.408053899836413,0.536362711073502,14.87032091978412
2,95,1.2260597560729884,0.8617166497639832,0.0,4.494712337234869
2,96,0.40806405875540813,0.3011295857336519,0.047361428358820616,1.3884165708927063
2,97,8.51602874497326,6.054049081768115,0.9413461313600033,30.54962363231351
2,98,81.89915176343413,67.83040562613877,12.51811201725033,227.64115966652903
2,99,252.193624384708,235.98893272367962,108.18604420158904,488.9810554235972
2,100,106.27116409401302,98.1743300186878,43.16947088836071,216.48878362216644
3,1,158.19303389215207,151.09440361606445,81.25267795412033,275.54158025224
3,2,540.483336133091,516.2802262980665,276.2864978982948,939.5274894242606
3,3,71.39956579896705,61.44095729789213,15.904159539269004,183.62006997809584
3,4,124.50274272157334,112.66751966359409,60.769255306382746,259.9830137764425
3,5,172.4377232057951,167.82922650773955,99.31323715449335,270.92146968512526
3,6,33.53801738851273,27.190622191936956,6.526005336003392,97.57135299104782
3,7,74.61270874266262,62.90304563173737,16.860455883372243,201.33131205043543
3,8,311.4654982648317,297.63451242981546,162.47238792899768,539.6749559567053
3,9,61.33759027827256,53.047984166288465,14.236044296006925,154.22590850750635
