county_index,educ,mean,median,q025,q975
575,4,0.03639882494551804,0.027192214323092226,0.004656205197715245,0.11884870911160236
576,1,0.0042276845440059226,0.0037062442882797313,0.001275994988025797,0.010185714048944677
576,2,0.005913294588494861,0.005605927215362665,0.002792867615391601,0.010826230476807686
576,3,0.009215298278357766,0.008889424142135428,0.005113267729519678,0.01517529334995052
576,4,0.007001203050371675,0.00639914993732915,0.0027001344632087538,0.014855909036996006
577,1,0.011841150879128636,0.009391517621682895,0.0012664001809213291,0.034902967010817125
577,2,0.007929881458165667,0.007032906707897319,0.0019358271218694338,0.018756706656553105
577,3,0.011088376462770813,0.010649781967899572,0.0028327797525551164,0.02190698379890156
577,4,0.025608937625015402,0.020445418916756657,0.0037806325504390905,0.07552806428694424
578,1,0.014173588781761634,0.009569271534148254,0.0011378847941947796,0.052657849939760866
578,2,0.008457663972795642,0.0074562040756202975,0.002010791111916834,0.019975433221713808
578,3,0.011487447988009422,0.011049191275802447,0.0035546285140234273,0.021676383775767787
578,4,0.027493059085077258,0.02169849567133022,0.0038932474219754995,0.0828836938908675
579,1,0.004763986909509364,0.00410159367588288,0.0013721743858231242,0.012034196767924065
579,2,0.006645968775292033,0.006190001893191796,0.0029784095305167495,0.012932165393357706
579,3,0.010292236325827799,0.009797320891375902,0.0056415939646180385,0.017724769500658277
579,4,0.007824714547896336,0.007074045232305803,0.0029577148622245072,0.01701144607999826
580,1,0.005633284221171991,0.004975385352392484,0.0017778038422657406,0.01325208918471134
580,2,0.008063191351757332,0.00745711245846981,0.0035990743130600617,0.016018123731148
580,3,0.01259786939157049,0.011805862906066871,0.006400532533379234,0.02321316457905167
580,4,0.009538862177958986,0.00852810752714065,0.003518739799778051,0.021321891518561717
581,1,0.006311302446151727,0.005452499901163111,0.001814572790041142,0.015781301306739753
581,2,0.008793026239193764,0.008258304360382857,0.00393015673531834,0.016747115806029406
581,3,0.013621822131185332,0.013075463187403939,0.007448669328875761,0.022826177004575277
581,4,0.010331199503666155,0.009439160587035918,0.003934448338028157,0.021906795814388178
582,1,0.02321840817061527,0.01398669926881059,0.0015622318944500393,0.10007235869741327
582,2,0.013283617279118056,0.011009458034320423,0.0027191763413673335,0.03687279614819742
582,3,0.01763976901847187,0.016657533177741157,0.004641660879488707,0.03672621625473009
582,4,0.03794747400679937,0.03361278685786104,0.006682944201371488,0.09333416225657613
583,1,0.013045826748489387,0.008770134567145415,0.0010515541054867677,0.0492580274253706
583,2,0.007712820888073109,0.006864202469176569,0.0018709107651564162,0.018129602770383873
583,3,0.010516174934322414,0.010258877557740999,0.003204154306947045,0.019476553185284518
583,4,0.024247682864643544,0.020211906775492665,0.0038256565911798674,0.06648420763778086
584,1,0.0215589666473495,0.013981832704563671,0.0015775575611428447,0.08514075211793885
584,2,0.013061030127423047,0.010741201007073044,0.002643545199429654,0.037345698709350235
584,3,0.01758671504610044,0.015618352888982027,0.004802300114599831,0.043020130824438285
