state,age,mean,median,q025,q975
NJ,1,0.09666462947361532,0.09264729212058466,0.04946625695175373,0.16613257606576476
NJ,2,0.08112070572516591,0.07903857994287519,0.0517432053662087,0.12232208150311308
NJ,3,0.06605702212069584,0.064260696084537,0.039615031590597295,0.10305253918108595
NJ,4,0.0623741195971072,0.05971002608398247,0.03367278736880461,0.10605883743847855
NJ,5,0.046092009182241774,0.045243790727759255,0.030712608833890778,0.06628529903194456
NM,1,0.08181052843898014,0.0754934665631285,0.029778426194221837,0.16985277845308408
NM,2,0.09753793675533375,0.09360656295611125,0.048043023485546475,0.1690693644479289
NM,3,0.08082210551178437,0.07797558832138154,0.04034208997937969,0.1376797774286387
NM,4,0.050245533548035494,0.04666295258789782,0.020533295979665758,0.10038650992829103
NM,5,0.05828454141050203,0.05668758435814795,0.03185863155126867,0.09419130799644712
NV,1,0.05186058924425335,0.04924651067526199,0.0248496939954583,0.09369706863339868
NV,2,0.1000000163596359,0.09806933134225101,0.06282446066728578,0.14822916200169714
NV,3,0.05534134322377388,0.05352248994165523,0.03153764499370363,0.08956779115630237
NV,4,0.04635771193666278,0.04453589653422842,0.024900106772497783,0.07827541408196526
NV,5,0.06396360006578022,0.06288194654991226,0.04121933972767799,0.0929317993887564
NY,1,0.07604340240725478,0.07414183628039134,0.04521187501136209,0.11779953073554765
NY,2,0.11201977436034648,0.1103780303275656,0.07493054671424998,0.15861385907106612
NY,3,0.07057666660462629,0.06909343663391407,0.04553851567306909,0.10421642176640729
NY,4,0.05670664762926708,0.05527506210394899,0.03485874896207215,0.08676100491755699
NY,5,0.06716829240844874,0.06635894121566431,0.04677657019118431,0.09225699697865926
OH,1,0.07128596852540262,0.06860807013808544,0.04018891879945329,0.11768172830316581
OH,2,0.09067326995166379,0.08880344262014306,0.059633575784213785,0.13223265523604902
OH,3,0.06998636012336718,0.06842948345813357,0.04384141689669169,0.10491505556443309
OH,4,0.04474837433211679,0.043701678762319986,0.027797432926161783,0.06783138782433627
OH,5,0.05485967193568851,0.05427591184343736,0.03795451085057643,0.07494945908330589
OK,1,0.06374305006401416,0.059244456806754706,0.03273561669987111,0.12150831733556705
OK,2,0.08958187297166668,0.0857528514260971,0.052089457450758735,0.14762364027369587
OK,3,0.0761141045196418,0.0732576167459158,0.04162357784506252,0.12618518264209466
OK,4,0.03286355772492795,0.03189848544332504,0.019179444129330127,0.05208526970520241
OK,5,0.05860904404989676,0.05751802306926658,0.036246958069278905,0.08721182841860567
OR,1,0.09044795811471247,0.08744767464209036,0.051260066893931644,0.14659357953549665
OR,2,0.10808186294196179,0.10612610278231914,0.07241498554334914,0.15470705240859528
OR,3,0.08512844529087522,0.08353351313024773,0.055222820696423085,0.12423813085093291
OR,4,0.05850304262865025,0.05711683399078672,0.03604745624717695,0.08896716696770213
OR,5,0.06523979842250281,0.06461489981615862,0.04510204531681826,0.08889898380990333
