county_index,income,mean,median,q025,q975
2505,1,0.03521237927847163,0.030543974609600268,0.009599057596477015,0.08768663720389566
2505,2,0.031174228127816065,0.027635857729261512,0.008974771848636334,0.0736240912011605
2505,3,0.03289399009289166,0.03192644724673752,0.01800419005676083,0.05314828996304434
2505,4,0.03118514115564961,0.03010040427709871,0.015836147658331776,0.05254921526816266
2506,1,0.01600945284444062,0.011805463388829734,0.002147975771598393,0.05465258309558943
2506,2,0.05871144376121968,0.051889610313602556,0.011833850865782621,0.1457134034048157
2506,3,0.03952010315951779,0.035319598936502966,0.010781673324816348,0.09313496647642988
2506,4,0.049092562273246494,0.035355045191662236,0.004459297553384518,0.1698178034002404
2507,1,0.03445845745008392,0.032001259270046135,0.01515959405031764,0.06783769622950854
2507,2,0.012425551819047696,0.011111212692349846,0.004276918242234435,0.028092888960221683
2507,3,0.01312383779923479,0.012153401682530346,0.005795883337901482,0.025924988615013307
2507,4,0.010801679360799057,0.009629170037625635,0.0036706424196448757,0.024722322592109863
2508,1,0.017982003404407487,0.013286337230151588,0.0024576285799728765,0.06118616035932155
2508,2,0.06851572474469748,0.059573294956769204,0.011487724248769197,0.17429291693970703
2508,3,0.04343804695723312,0.04068795294004714,0.012652903392052488,0.08965698717997671
2508,4,0.04826304050919074,0.0413909769203782,0.006374703757970313,0.1254097863062823
2509,1,0.024394482844149273,0.022765845093252836,0.00974696425557853,0.0481752274537259
2509,2,0.023835870912299113,0.02209451963350134,0.008571198172695572,0.04896612231097902
2509,3,0.028511030815985113,0.027853408443320446,0.01619468986615812,0.04446318308244571
2509,4,0.020737535413261527,0.019778963313708597,0.009112113171931143,0.037818203550508106
2510,1,0.0248196994463697,0.021605958748947628,0.0068617937038496,0.06155336531483855
2510,2,0.022074914631613214,0.01944533862686093,0.0063928465029624735,0.05258736451917215
2510,3,0.023647936399589054,0.022246320264368093,0.012028022938884657,0.04375929732749579
2510,4,0.02259563759244198,0.021083023576843392,0.010105219497662896,0.044157520200605656
2511,1,0.03443217962299315,0.031795276643648035,0.01457131310209276,0.06839983269604881
2511,2,0.012368267331445203,0.011032044965235927,0.004237886282574692,0.027998953195112433
2511,3,0.012951119473701306,0.01205157025840077,0.005992798650335461,0.024706926100825838
2511,4,0.010655635000780157,0.009567241822693306,0.0037671964793604663,0.023583448000048524
2512,1,0.05569766547082194,0.052400429615385984,0.02400939916928008,0.10611810053155919
2512,2,0.019907974862162434,0.018142457343078344,0.007133742361102836,0.04269973056915462
2512,3,0.021015962377367477,0.019864907224034827,0.009775358109101752,0.0389672872713447
2512,4,0.01720455419190643,0.0157180385928384,0.006259543170627721,0.036592192107661826
2513,1,0.027397425715324015,0.023881343658537217,0.007480371216854125,0.06747717525127518
2513,2,0.024266356656279454,0.021573013018063518,0.0070590389329849524,0.056848847742007616
2513,3,0.025753601629667777,0.0249533507432591,0.013694544459351143,0.042363854039759175
2513,4,0.024257006218081297,0.023495483654481557,0.012668126071839435,0.04020677646902953
