county_index,age,mean,median,q025,q975
8,5,0.015376861211609714,0.014361358740882783,0.006697443763657044,0.029890778921869875
9,1,0.021257425874972074,0.014212501513528228,0.001728068491116211,0.0803693800288605
9,2,0.03350232828729147,0.027452022210013666,0.004521068858015151,0.09356027357191282
9,3,0.043112672985282194,0.03788699149679115,0.010515796524573469,0.10453781474693502
9,4,1.3633929095221274e-06,7.479741619780796e-07,9.051750990175725e-08,6.311782125138012e-06
9,5,0.023312907142731005,0.021611850846307925,0.007047424826097412,0.04946146488994666
10,1,0.03197466667632968,0.02069386046465227,0.0024297483349257237,0.12708746999290269
10,2,0.05056981625953082,0.04006357771595071,0.0061994365558838355,0.15300624128503817
10,3,0.06341408926939106,0.0555512969691099,0.015058045249967636,0.15647921696159467
10,4,2.0007363317323395e-06,1.0934931429358913e-06,1.2848274115909151e-07,9.363708558448256e-06
10,5,0.03367514088741318,0.03148392889640078,0.010980017234301247,0.06933876950508648
11,1,0.037398611252468676,0.03457014975491016,0.015441023932144873,0.07569776300219702
11,2,0.02403857852063487,0.022209857234166082,0.010438753048584916,0.04819462888782649
11,3,0.02417261919115206,0.02253165772647487,0.01138727192602128,0.046576124472917375
11,4,0.021940958774289376,0.02016008697672325,0.008821119771551426,0.04556130429127096
11,5,0.013937615196634858,0.0130817570365291,0.0071467143899995155,0.02559152260571567
12,1,0.018124011111569454,0.012384227409388394,0.0015246419481411198,0.06731696291777765
12,2,0.028976751684065192,0.023926582611429714,0.003891501706424232,0.08045511872211344
12,3,0.037450585585371385,0.03293405732762932,0.008929561863578057,0.09119149174926157
12,4,1.162466103513291e-06,6.493088369485864e-07,7.897318139157678e-08,5.348441224970871e-06
12,5,0.019501803803091654,0.01901389382047821,0.006802551721646186,0.035091461190233326
13,1,0.039611347494348866,0.025819330888400438,0.003023108612326803,0.1552628928589942
13,2,0.06458520009736998,0.0493482073609658,0.007365380218506119,0.20718434237885833
13,3,0.08014655833254346,0.06830454986159383,0.018110616910133392,0.21127510278589906
13,4,2.5430955424241915e-06,1.357349578675051e-06,1.539944675792824e-07,1.225884317246965e-05
13,5,0.043397085252750586,0.03862640042150778,0.012165080798539594,0.10357283161906404
14,1,0.043613904642007525,0.02804636889308818,0.003238688538475253,0.1757602103057695
14,2,0.07004889643769063,0.05368498740417974,0.008090570315853278,0.22448522063086598
