state,educ,mean,median,q025,q975
NM,4,0.04683978102679828,0.04452555026067183,0.021462079283008223,0.08521654281554097
NV,1,0.018607182950220034,0.017388161235402162,0.008229200207925719,0.03597050389630012
NV,2,0.03579794732219977,0.03510129727778133,0.02272846299385872,0.052795427410150066
NV,3,0.0383452055944516,0.0379632694446054,0.02714088213072247,0.0518687299841504
NV,4,0.0508071616919034,0.04927191869699883,0.02909135927929682,0.0812703300941608
NY,1,0.02062061959256711,0.01947794717120155,0.009788200608261076,0.037984376011687644
NY,2,0.037537770577434175,0.03700943248168455,0.026279420769679845,0.05167188635195503
NY,3,0.04355768208142901,0.04323408554785578,0.032897002231015715,0.05604934044465712
NY,4,0.053033850897437326,0.05218586153357937,0.03443526377786509,0.07657318509051095
OH,1,0.024335263107834272,0.021769518519272404,0.010017872360569974,0.053382651653751834
OH,2,0.030256913610271483,0.02983559649780444,0.021081098215980604,0.041757852707372554
OH,3,0.038250325925697874,0.037954518817610916,0.028470819333968413,0.04968875865500003
OH,4,0.044151690535904974,0.0429022532935849,0.027208505815860054,0.06788005906454138
OK,1,0.02746977139732654,0.02314239902800012,0.008671044105006366,0.07005612723052297
OK,2,0.03113151519554288,0.030298726430907735,0.01975603557582403,0.047107620192825043
OK,3,0.037611041290217466,0.037198804751104333,0.02594860048260678,0.0513674918121612
OK,4,0.05608936415207122,0.05289525971668931,0.029132203276003965,0.10060465694078312
OR,1,0.0289076170052064,0.02575106632066232,0.011602367884249561,0.06425569529667167
OR,2,0.03565243594346882,0.03496548329654286,0.024031331139566032,0.05107337208554016
OR,3,0.04617677582653805,0.04589291609704707,0.035211415140534795,0.058658705671045905
OR,4,0.05320768219886464,0.05186449760449932,0.03320432622681104,0.08057695310494425
PA,1,0.022596795903339705,0.020781874267979804,0.010053207535682224,0.04543761787295403
PA,2,0.02986405821356947,0.029524661596244485,0.021241723293871726,0.04037268368604914
PA,3,0.03902507812795199,0.03869849700437414,0.029337829872214845,0.05050423861266141
PA,4,0.039972151038549016,0.03915347267539172,0.02558101613725355,0.05890483694273302
RI,1,0.016545305872678488,0.015171740768067005,0.0064521264499836735,0.034554552247041986
RI,2,0.038076805205986566,0.03742333734081858,0.025122631067073495,0.05461868926415059
RI,3,0.040630384435180016,0.04024145688053565,0.02937193607820318,0.05410127799894405
RI,4,0.04263042471205201,0.041534064686252294,0.024789524933200593,0.06681829742423104
SC,1,0.02268734489467459,0.020676517219035476,0.0082933964898797,0.04808991197762651
SC,2,0.024347514497665656,0.02357739342608648,0.01401588562008195,0.038997425021704106
SC,3,0.03607252396045678,0.03523717609845773,0.023045895028612564,0.053938855174992174
SC,4,0.03297553873008968,0.031420911517920896,0.016202056878364932,0.05854097188191888
SD,1,0.027327205229573263,0.021341071752235985,0.00597519865275818,0.08274227517104521
SD,2,0.020752537844420757,0.019662206632586197,0.009610069170858182,0.03805964305166928
SD,3,0.029774233462381103,0.02933826787126822,0.017120846937810134,0.045010566044203795
SD,4,0.0420857662632947,0.037901183503097804,0.014678711708348396,0.09196330465444916
TN,1,0.025706955228671065,0.02255304745169397,0.00955930911454357,0.0588653409443887
TN,2,0.028176483877596033,0.027642499463723096,0.018852673902432445,0.04039990970991653
TN,3,0.03641498847756931,0.0360660433123524,0.026508882441926666,0.04821825895234545
TN,4,0.043207493566413575,0.04164671999349277,0.026020316421986028,0.0690594167582453
TX,1,0.018534727249771486,0.017702920379946738,0.009199351621011057,0.03256042043721635
TX,2,0.031039287355308455,0.030614917966034997,0.02172945836500181,0.04264050828815763
TX,3,0.03625964736701357,0.03603821009156079,0.02783478250056011,0.045942384010709936
TX,4,0.04436982166809279,0.04340768258387436,0.02747048195544697,0.06664053973718444
UT,1,0.019465189798638986,0.017825049649501396,0.0083635977684226,0.04009564198543162
UT,2,0.0285092925510858,0.0280038918283727,0.018593830674525032,0.041327600859662056
UT,3,0.03350603058605744,0.03313608712962607,0.02427882755462489,0.04482366500404359
UT,4,0.042335421120789335,0.0413664747392056,0.02521094164474192,0.06491646325446916
VA,1,0.02564710208365935,0.02311098387527946,0.009305495142940948,0.055959584373689815
VA,2,0.03345177948335151,0.03291689541469277,0.02254587409613788,0.04749612428244792
VA,3,0.04491344579665573,0.044500333399588185,0.03291096787023945,0.05914082276127843
VA,4,0.0389588109426237,0.03767062382284555,0.022119981851441504,0.06323708163437011
VT,1,0.054169544894333024,0.03861123568750682,0.009499976319220981,0.1899898792409469
VT,2,0.038065318061703976,0.03479671166975576,0.015102221345719988,0.07906909410679075
VT,3,0.056459990147768424,0.05508747671042714,0.02719903933456662,0.093462308955239
VT,4,0.08887420871277316,0.08269299772068069,0.02933318200418293,0.18022664674224506
WA,1,0.023068911447708073,0.021537992299855188,0.010675577647564015,0.0442590255937854
WA,2,0.034794687780855364,0.03436546008495155,0.024373381154729014,0.0477286628419813
WA,3,0.04383581537805729,0.04356283247020624,0.03395296910344171,0.05516725193468349
WA,4,0.05363188293428327,0.05276705932802049,0.034459699457119186,0.07770526451852995
WI,1,0.023655346196895674,0.020296649286017227,0.00871985605625393,0.05819881146644181
