county_index,ethn,mean,median,q025,q975
134,2,0.04120876911734874,0.03739895039710827,0.019932394508837197,0.08473844607940433
135,1,0.006476503063178721,0.005374875374009368,0.0015534720264290317,0.017867292720501582
135,2,0.022645866083516607,0.021800523071975577,0.01272446449896846,0.03752022534583415
136,1,0.002253249071012551,0.0020130296619357804,0.0009511146774351878,0.004953052612706306
136,2,0.0324105355853694,0.02956539791993283,0.017076557521211993,0.0640853685767719
137,1,0.0012543997151429442,0.001150990631848074,0.0006319950142770515,0.0024729593791429647
137,2,0.01804428952957378,0.016848787925805707,0.012060461913885899,0.031931083859826626
138,1,0.005826542507213455,0.004829803564791042,0.0014100430921611534,0.016067920979300043
138,2,0.020395550569759526,0.019603636363141733,0.01152971512275985,0.03371264606265977
139,1,0.00465611478431637,0.0037916372755326215,0.0010739420951354321,0.013405221500239707
139,2,0.016225715919840823,0.015250533353197555,0.00865788937569798,0.0295133239543936
140,1,0.00207364492478661,0.001937608343192241,0.0009868848588150921,0.003954237440620528
140,2,0.029816692306575496,0.028598179528597854,0.017994901201827052,0.04864841567644387
141,1,0.0015221847651739012,0.001383810176163659,0.0007450443445371257,0.0031112393334178524
141,2,0.02190270621699913,0.020180954622881615,0.01398926666725575,0.041078041829155164
142,1,0.0034327934538990463,0.003114829857462085,0.0014108920072176405,0.0072970346563205595
142,2,0.04936907446795434,0.045966651207482306,0.024746675828855137,0.09394402698450846
143,1,0.0011474524369080512,0.0010838424870504206,0.00061387466595021,0.002010318786934164
143,2,0.016514423204336118,0.015987002893770943,0.01175648353957555,0.023482252742276104
144,1,0.0016841017649183417,0.0015598342233233515,0.0008150063095601185,0.0032758155339000666
144,2,0.024226196469597516,0.022883440592480254,0.01512679249857796,0.04137936955459122
145,1,0.0019000314329200416,0.0017463925960832854,0.0008920583000331107,0.0038418266019101025
145,2,0.02731859683633214,0.02556198343630982,0.01643475685655542,0.04840075585750949
146,1,0.0015171300371228603,0.0014352487090564423,0.0007816405613022214,0.002729564790801475
146,2,0.021820576415641346,0.021180222472971688,0.01473021624962365,0.03269835160711379
147,1,0.0015014187068395672,0.0014201262910351886,0.0007776087657735612,0.002701469016607715
147,2,0.02159010766060267,0.020950728285046762,0.014699961386706182,0.03233537009900873
148,1,0.00180148729500055,0.0016656988442862388,0.000872990733135295,0.003540386267448746
148,2,0.025920250705975412,0.0244397777840858,0.016098417897982786,0.04450321428939197
149,1,0.0010872451550173864,0.001016196661453363,0.0005699773191654552,0.001925211669464091
149,2,0.015625714538171437,0.014994492551149253,0.010960506125138894,0.022314246126221318
150,1,0.0013784446478769335,0.0013045813508484215,0.0007176373544489936,0.002470608357714465
150,2,0.019823377398468716,0.01925248751038229,0.013594879473939473,0.029403101334383692
151,1,0.0011895911524621822,0.0011402790537703156,0.0006480237420857473,0.002010549984114016
151,2,0.017107821976560786,0.016906870937123567,0.012484690227974061,0.022847022984255522
152,1,0.001765543009544273,0.0015862185276386636,0.000832159546325982,0.0037795907281322166
152,2,0.025389809925206865,0.023082465333606545,0.015651965927465414,0.04981351213909108
153,1,0.003349210411812647,0.002763074870167345,0.0008060014530341491,0.009309944249648837
153,2,0.01167955474947009,0.011196284566224674,0.006796645272644473,0.01887420928427254
154,1,0.0018535869087798536,0.0017046393794528424,0.0008700561463640657,0.0037264651371640986
154,2,0.026653030469895103,0.024998747456415414,0.016031333237783916,0.04695576130630513
155,1,0.004163337477026826,0.003445734735965673,0.0009962872924540588,0.0115521682046329
155,2,0.01455130772304807,0.013955522787428471,0.008220370130100891,0.024282879255534
156,1,0.006743804341214989,0.005369208450441056,0.0014591352556185943,0.020350061937377876
156,2,0.023549536708522775,0.021576731721427794,0.011213654640768875,0.04770018328741103
157,1,0.0014049058032261994,0.0012983255425483085,0.0007039456612791351,0.0027392140083466973
157,2,0.020203474214503133,0.019001400740820025,0.013283478286186676,0.03482100933396581
158,1,0.005786414155912969,0.004747125498360328,0.0013452546304418154,0.01642826318821937
158,2,0.02018546394463674,0.019210820817185496,0.010892102582779645,0.03522944228111597
159,1,0.00209116082647144,0.0018893274825819606,0.0009136525629564223,0.004472624405890488
159,2,0.030067773359942047,0.02770352531981588,0.016619992721068507,0.05757338360681462
160,1,0.0010546472884228942,0.001010485046038636,0.0005716697263919786,0.0017909378677904298
160,2,0.015167736009773914,0.014988301372421894,0.010969124964842761,0.020370118138122797
161,1,0.0012913035768429193,0.0011764116677029084,0.0006474927655149858,0.002553495726297508
161,2,0.0185727072112903,0.017225059765406343,0.012390011292814616,0.033034099499792136
162,1,0.0010838138800726733,0.001038511426297861,0.0005844805103009494,0.00184798139641035
162,2,0.01558735645320971,0.015400545267351167,0.011207178322381344,0.020995274414795196
163,1,0.0015291605855348484,0.0013389908933257222,0.0007003639290454306,0.0035406534122502174
163,2,0.021988803289035595,0.019401036793766886,0.013127737597374189,0.047666298150580454
164,1,0.0015477985461435264,0.0014448936920327866,0.000765115507196493,0.002926019856068606
164,2,0.022252514218981737,0.02120774927451561,0.014310957837847397,0.03645435202169771
165,1,0.005262500901989755,0.004068812655242301,0.0010934174733054117,0.01657479095231306
165,2,0.018340216114019307,0.016116934078110746,0.008590999906588154,0.04147555393575383
166,1,0.00212273753928059,0.0018896182342709735,0.000891439626892896,0.00471133842983645
166,2,0.03054699222635769,0.02770794827063787,0.015993225858973295,0.062003773479967696
167,1,0.001727627141329763,0.0015879926806767002,0.0008251660549778416,0.0034566434218990796
167,2,0.02484239372677544,0.023237873255097224,0.015245552697745014,0.04395033951441629
168,1,0.003465057713689868,0.002881385732895879,0.0008454478193923448,0.009531499445749676
168,2,0.012085431408399492,0.01169444619612017,0.007082352246540569,0.019311716592521774
